DEF_SUB,ACO_NUM,aco_npi_cnt,saving_npi_pct,aco_epi_cnt,aco_readm_oe,aco_readm_saving,aco_er_oe,aco_er_saving,aco_ins_oe,aco_ins_saving,avg_aco_saving,total_aco_saving,avg_cost_score,avg_quality_score
PPI_IOP_MJRLE_HIP,A2714,2,1,42,0.5446778897,0,2.5974314,134.66558029,1.1909910146,2182.9494474,2317.6150274,97339.83115,1.8571428571,2.7142857143
PPI_IOP_MJRLE_HIP,A2729,39,0.7948717949,1343,0.9877067682,105.4713025,1.0683638797,15.372305497,1.040829219,345.17777575,466.02138373,625866.71834,3.1794489948,3.2747580045
PPI_IOP_MJRLE_HIP,A2733,2,1,26,0.7060525672,0,1.1275938208,39.703944699,1.1462031384,969.28411958,1008.9880641,26233.689666,2.7307692308,4.1538461538
PPI_IOP_MJRLE_HIP,A2735,11,0.6363636364,671,0.5581091555,29.327463118,0.5464021015,1.1467383936,0.8284114379,10.529424027,41.003625538,27513.432736,2.7764530551,3.6482861401
PPI_IOP_MJRLE_HIP,A2754,3,0.6666666667,42,0.8584777467,60.597407286,0.9222672214,8.2418198631,0.6523593601,0,68.839227149,2891.2475403,3.4761904762,2.9761904762
PPI_IOP_MJRLE_HIP,A2762,5,0.8,78,1.0897543875,70.925657549,0.739512452,1.3071547211,0.8026700168,109.97343231,182.20624458,14212.087077,3.4102564103,3.5384615385
PPI_IOP_MJRLE_HIP,A2763,2,0.5,43,0.8023265527,15.161778362,0.8090718438,0,0.7920086045,0,15.161778362,651.95646958,4.3023255814,5
PPI_IOP_MJRLE_HIP,A2765,5,0.8,113,0.7001646794,0,0.844196081,2.9029929402,1.5256789732,846.79550146,849.6984944,96015.929867,2.7699115044,3.2743362832
PPI_IOP_MJRLE_HIP,A2767,2,0.5,52,1.2974079299,351.04015504,0.8270803674,3.5907469747,0.8402616908,0,354.63090205,18440.806907,4,1.3653846154
PPI_IOP_MJRLE_HIP,A2772,5,0.6,133,0.6055891878,130.09098927,0.7602564624,2.6395227862,0.336734675,46.566877182,179.29738924,23846.552769,4.2180451128,4.2481203008
PPI_IOP_MJRLE_HIP,A2773,5,0.6,105,0.4319413162,0,1.3115893002,33.006208595,0.9083452088,481.88971447,514.89592306,54064.071922,4.380952381,3.980952381
PPI_IOP_MJRLE_HIP,A2778,8,0.75,300,0.8784887672,28.478574612,0.9147252667,6.0385203474,0.6700070277,201.84203996,236.35913491,70907.740473,3.5566666667,3.1766666667
PPI_IOP_MJRLE_HIP,A2783,10,0.7,193,0.9343320335,122.48010674,1.5416561479,36.940902451,1.1309350623,1032.8888753,1192.3098846,230115.80773,3.3419689119,2.7616580311
PPI_IOP_MJRLE_HIP,A2801,1,0,37,0.256458258,0,0.158875167,0,0.468987831,0,0,0,3,5
PPI_IOP_MJRLE_HIP,A2809,2,1,60,1.0188771582,11.488035221,0.7558049076,0.2501269268,0.8725245802,85.925899872,97.664062026,5859.8437216,4.7166666667,1.85
PPI_IOP_MJRLE_HIP,A2811,9,0.3333333333,335,0.9644605742,110.13399648,0.6691411985,3.406106538,0.7892284842,125.22932187,238.7694249,79987.757342,3.8447761194,2.8597014925
PPI_IOP_MJRLE_HIP,A2820,2,1,50,0.7558236777,44.815380173,0.8652620432,10.03842961,0.981494044,227.14521513,281.99902496,14099.951248,4.48,3.96
PPI_IOP_MJRLE_HIP,A2831,5,0.4,130,0.4093890691,18.660063112,0.992200009,30.265448791,0.8753126175,134.87537868,183.80089058,23894.115775,3.4846153846,3.8692307692
PPI_IOP_MJRLE_HIP,A2833,5,1,101,0.899038765,137.74788045,0.407669501,0,1.3560897167,613.43955982,751.18744027,75869.931467,4.5643564356,3.1287128713
PPI_IOP_MJRLE_HIP,A2840,4,0.75,99,1.0366634589,296.02810163,0.9862417962,9.4560681632,0.6133107235,166.82544553,472.30961532,46758.651917,3.101010101,3.7676767677
PPI_IOP_MJRLE_HIP,A2841,9,0.6666666667,189,0.8397788151,24.440496694,0.7959429884,6.97257219,0.641933501,41.428226108,72.841294994,13767.004754,3.5343915344,2.1111111111
PPI_IOP_MJRLE_HIP,A2844,8,0.5,272,0.3874280106,0,1.1211583705,17.534644794,0.9407182514,112.59868052,130.13332531,35396.264484,1.9926470588,2.4669117647
PPI_IOP_MJRLE_HIP,A2880,6,0.8333333333,183,1.200843591,213.35565159,0.791397588,9.706499562,1.4844133724,1728.7339312,1951.7960824,357178.68308,2.825136612,2.6010928962
PPI_IOP_MJRLE_HIP,A2909,3,1,43,1.0962084721,231.81269806,0.8432766433,7.4501169321,0.7600342754,140.41613684,379.67895183,16326.194929,5,3.7441860465
PPI_IOP_MJRLE_HIP,A2915,1,0,15,0.427668294,0,0.628665067,0,0.710186945,0,0,0,5,5
PPI_IOP_MJRLE_HIP,A2916,7,0.5714285714,115,0.5189498407,57.399947703,0.9041841237,17.490038452,0.9692912916,140.24512678,215.13511293,24740.537987,3.3304347826,4.0086956522
PPI_IOP_MJRLE_HIP,A2918,7,0.4285714286,119,0.5753194528,56.370375439,0.994452123,25.000123794,0.8794951929,93.751086,175.12158527,20839.468648,4.1344537815,3.7226890756
PPI_IOP_MJRLE_HIP,A2952,1,1,13,0.584933604,0,1.293792337,23.07116882,1.40575724,1910.263114,1933.334282,25133.345666,3,4
PPI_IOP_MJRLE_HIP,A2972,1,0,15,0.29119273,0,0.185052303,0,0.73769172,0,0,0,4,4
PPI_IOP_MJRLE_HIP,A2975,31,0.7741935484,901,1.0337193511,123.70543502,0.7720730028,2.3442294888,1.0183972293,440.91446392,566.96412836,510834.67965,3.2918978912,2.9067702553
PPI_IOP_MJRLE_HIP,A3004,3,0.6666666667,48,0.8318935096,178.4190273,1.3215603039,23.690995027,0.6472394407,0,202.11002234,9701.2810725,4.2291666667,3.4375
PPI_IOP_MJRLE_HIP,A3012,5,0.6,84,0.810846333,67.429618056,0.5352514452,3.8008607594,0.725536552,188.03419735,259.26467613,21778.232795,4.5238095238,4.0357142857
PPI_IOP_MJRLE_HIP,A3016,14,0.8571428571,355,0.9415994412,215.06556069,0.7108605758,3.4506625643,1.0949775114,683.62840552,902.14462874,320261.3432,3.9943661972,3.4056338028
PPI_IOP_MJRLE_HIP,A3021,2,1,28,1.3253053894,211.33397306,0.7894888159,0,0.8953174066,326.60186803,537.93584123,15062.203554,4.4642857143,2
PPI_IOP_MJRLE_HIP,A3029,19,0.7894736842,623,0.6852695685,27.187878833,1.0814972571,14.046572499,0.8117705832,487.72479147,528.95924277,329541.60825,3.3017656501,3.1540930979
PPI_IOP_MJRLE_HIP,A3030,28,0.75,724,0.9755949009,112.60454914,0.5834316605,2.5493727887,0.8939237245,272.07216738,387.22608933,280351.68867,3.7472375691,3.770718232
PPI_IOP_MJRLE_HIP,A3047,6,1,93,0.9188390639,109.24077379,0.6323027374,2.064718568,1.1531360669,569.12971899,680.43521134,63280.474655,3.8602150538,3.6559139785
PPI_IOP_MJRLE_HIP,A3053,18,0.5555555556,519,0.5906711544,16.999966283,0.7699304945,6.635331759,0.8295125774,283.20295153,306.83824958,159249.05153,3.7822736031,3.1156069364
PPI_IOP_MJRLE_HIP,A3073,4,0.5,47,1.1411107604,283.92372243,0.8242196774,3.6022618617,0.6452074541,489.94030402,777.46628843,36540.915556,4.5319148936,3.5531914894
PPI_IOP_MJRLE_HIP,A3094,7,0.7142857143,168,0.8019464435,56.522868018,1.0598251205,5.941216119,1.0383313676,575.67559184,638.13967589,107207.46555,3.505952381,2.9761904762
PPI_IOP_MJRLE_HIP,A3151,5,0.4,60,0.6420897507,79.964813097,1.0482496557,31.874023858,0.6880192175,0,111.83883695,6710.3302171,3.9166666667,3.3666666667
PPI_IOP_MJRLE_HIP,A3173,2,0.5,32,1.0187388944,266.96894934,0.8883366152,2.0319034608,0.8855798749,0,269.00085277,8608.0272885,5,3.46875
PPI_IOP_MJRLE_HIP,A3195,1,1,82,0.562693852,0,1.649290253,23.36120709,0.53358092,0,23.36120709,1915.6189814,3,3
PPI_IOP_MJRLE_HIP,A3218,1,1,15,0.509717414,0,0.887477432,0,1.29479775,1081.656789,1081.656789,16224.851835,1,1
PPI_IOP_MJRLE_HIP,A3224,23,0.6956521739,564,1.1051946174,157.7205679,1.2026266127,17.841741468,0.9972945724,515.21414382,690.77645321,389597.91961,3.0531914894,3.0709219858
PPI_IOP_MJRLE_HIP,A3228,3,0.6666666667,44,0.9432433743,347.5483725,1.294211769,23.084886355,0.5926817318,0,370.63325878,16307.863386,4.4090909091,3.8636363636
PPI_IOP_MJRLE_HIP,A3229,36,0.5277777778,947,0.8070172702,60.906861258,0.9081069278,8.6085249352,0.6205572342,39.84840884,109.36379503,103567.5139,3.4413938754,3.5079197466
PPI_IOP_MJRLE_HIP,A3235,2,0,59,0.3653295564,0,0.4939447149,0,0.6685936698,0,0,0,4.7457627119,5
PPI_IOP_MJRLE_HIP,A3236,12,0.75,253,1.1221449574,184.24480754,0.8243572371,14.448908054,0.7076856402,93.962210797,292.65592635,74041.949368,3.4584980237,3.2055335968
PPI_IOP_MJRLE_HIP,A3247,2,0.5,51,0.4098952606,0,1.090637134,8.6588514694,0.4188920548,0,8.6588514694,441.60142494,4.4901960784,3.4705882353
PPI_IOP_MJRLE_HIP,A3250,35,0.7714285714,867,1.1288538097,168.17964673,0.996889699,11.558074848,0.673415678,49.164564936,228.90228651,198458.28241,3.8431372549,3.3621683968
PPI_IOP_MJRLE_HIP,A3253,1,1,57,1.088601389,51.22460941,1.076186241,5.325244086,1.583413285,1781.863686,1838.41354,104789.57178,2,2
PPI_IOP_MJRLE_HIP,A3273,24,0.6666666667,727,0.5886206463,16.251031949,0.8275381158,11.732921563,0.9957336498,730.85449363,758.83844713,551675.55106,3.6712517194,3.5900962861
PPI_IOP_MJRLE_HIP,A3274,2,0.5,45,1.0438293237,26.601789547,0.6352227359,0,0.4971687112,0,26.601789547,1197.0805296,4.2888888889,2.1555555556
PPI_IOP_MJRLE_HIP,A3280,6,0.8333333333,91,1.0617519029,235.54301503,1.2122964792,22.229265027,0.8587720194,923.67258824,1181.4448683,107511.48301,3.8021978022,3.4285714286
PPI_IOP_MJRLE_HIP,A3281,11,0.7272727273,442,0.7617622498,92.858564963,0.8961294581,2.7041398438,0.9549651154,280.37954956,375.94225437,166166.47643,3.9004524887,3.4479638009
PPI_IOP_MJRLE_HIP,A3283,22,0.6363636364,770,0.9282891681,103.09630907,0.7249250837,3.4876159322,0.8847540626,274.36552578,380.94945079,293331.07711,3.8961038961,3.3376623377
PPI_IOP_MJRLE_HIP,A3287,8,0.875,156,0.9254011383,190.95537141,1.3767838127,43.305245042,1.1792503995,2033.3087588,2267.5693754,353740.82257,2.8717948718,2.7179487179
PPI_IOP_MJRLE_HIP,A3289,24,0.8333333333,637,1.0709490444,197.71836457,1.2580187084,28.357688392,1.034905335,593.74095774,819.81701076,522223.43585,2.7331240188,2.601255887
PPI_IOP_MJRLE_HIP,A3299,5,0.6,218,0.7051229385,44.740209644,0.6635987907,0.3068786752,1.0933013338,525.99058615,571.0376743,124486.213,3.2889908257,3.7431192661
PPI_IOP_MJRLE_HIP,A3301,1,1,12,0.682627345,0,0.384999062,0,1.206417036,389.7912591,389.7912591,4677.4951092,5,5
PPI_IOP_MJRLE_HIP,A3317,15,0.8666666667,268,0.9083457727,113.37604469,0.7283666918,2.9868236851,1.0282597515,221.52817714,337.8910455,90554.800194,3.0970149254,2.802238806
PPI_IOP_MJRLE_HIP,A3318,14,0.6428571429,400,0.9732820918,136.22221395,0.9802980482,9.2503151948,0.6437111642,76.210690628,221.68321979,88673.287915,4.0775,3.32
PPI_IOP_MJRLE_HIP,A3319,2,0.5,31,0.7832458204,32.206508658,0.9514615201,13.631115613,0.5603155269,0,45.837624271,1420.9663524,4.3548387097,4.3548387097
PPI_IOP_MJRLE_HIP,A3320,5,0.8,70,1.1956621784,127.43966863,0.8573936256,0.1569555997,1.1556632336,552.88147078,680.478095,47633.46665,4.5142857143,2.8285714286
PPI_IOP_MJRLE_HIP,A3323,13,0.8461538462,524,1.0630532218,107.84217152,1.0241017439,8.4477595151,0.7822580807,209.03638423,325.32631525,170470.98919,3.8148854962,3.0229007634
PPI_IOP_MJRLE_HIP,A3324,3,0.6666666667,43,1.0955270263,187.73045701,1.1086472314,10.917180477,0.4851529719,0,198.64763749,8541.848412,2.5581395349,3.1627906977
PPI_IOP_MJRLE_HIP,A3325,25,0.72,882,0.8277042821,84.93368373,1.0893417549,12.780689955,1.026074113,771.76170479,869.47607847,766877.90121,2.8197278912,2.6213151927
PPI_IOP_MJRLE_HIP,A3327,16,0.6875,316,0.792064776,154.86697014,0.6242660983,4.4719179227,0.8124603491,776.58255314,935.92144122,295751.17542,3.4556962025,3.667721519
PPI_IOP_MJRLE_HIP,A3336,10,0.4,236,0.6451618163,73.859355315,0.6593657358,1.1893132621,0.8210734559,137.34551658,212.39418519,50125.027704,3.7288135593,3.5677966102
PPI_IOP_MJRLE_HIP,A3365,8,0.625,142,0.9047730253,119.48204826,1.0397715385,37.804496518,0.9418730054,797.72264663,955.00919144,135611.30518,3.838028169,2.9507042254
PPI_IOP_MJRLE_HIP,A3367,1,1,22,0.461483519,0,1.115360713,4.252860377,0.853659703,0,4.252860377,93.562928294,3,4
PPI_IOP_MJRLE_HIP,A3378,7,0.5714285714,90,1.1530637194,179.98013946,0.5355760627,0.7811311282,1.0582920081,425.48178162,606.2430522,54561.874698,3.9,3.8222222222
PPI_IOP_MJRLE_HIP,A3379,3,1,85,1.3843558205,193.67071747,0.9953061551,18.230619431,0.5664815471,0,211.9013369,18011.613637,3.8117647059,2.4823529412
PPI_IOP_MJRLE_HIP,A3380,22,0.7727272727,631,0.6790044676,85.818403583,1.1232823245,23.795896797,0.8904110728,372.01828079,481.63258118,303910.15872,2.8858954041,3.2028526149
PPI_IOP_MJRLE_HIP,A3388,2,1,47,0.4217633086,0,1.7110062416,34.789985125,1.186654853,418.99928577,453.78927095,21328.095735,2.3404255319,4.3404255319
PPI_IOP_MJRLE_HIP,A3391,5,0.6,121,1.0403802194,152.37347479,0.9775395899,12.355883979,1.0826513096,329.72232022,494.45167906,59828.653166,3.4049586777,4.132231405
PPI_IOP_MJRLE_HIP,A3397,15,0.8,301,0.7625123014,176.23118195,0.8922109025,18.031063768,1.059217016,699.69722646,893.95947212,269081.80111,3.2624584718,3.2093023256
PPI_IOP_MJRLE_HIP,A3442,8,0.875,206,1.0345745409,199.04535118,1.1909948114,8.5206014829,0.9367066843,124.28961841,331.85557109,68362.247645,3.6553398058,3.6262135922
PPI_IOP_MJRLE_HIP,A3452,5,1,165,0.9552747336,108.46108687,1.3343581143,44.009946155,1.1070618159,867.81968194,1020.2907149,168347.96796,3.7454545455,2.2666666667
PPI_IOP_MJRLE_HIP,A3454,44,0.5909090909,940,1.0315394148,163.77032293,0.7524303928,6.9435306213,0.8044306971,69.7140096,240.42786319,226002.1914,3.6989361702,3.285106383
PPI_IOP_MJRLE_HIP,A3457,5,0.4,107,0.6502431077,3.1406356666,0.3078019002,0,0.8671915574,59.084639162,62.225274828,6658.1044066,3.785046729,3.8878504673
PPI_IOP_MJRLE_HIP,A3458,7,0.5714285714,92,0.6857741616,0,0.6353469158,3.6957877709,0.9509745882,185.43557202,189.13135979,17400.085101,4.0108695652,4.25
PPI_IOP_MJRLE_HIP,A3470,24,0.5416666667,544,0.6803378879,88.87631099,0.8139732071,3.3027946377,0.7561047412,34.102976092,126.28208172,68697.452454,3.3988970588,3.4632352941
PPI_IOP_MJRLE_HIP,A3473,16,0.6875,417,1.3866336763,464.41631318,0.9761142229,5.9873215051,0.8138581809,163.32254644,633.72618116,264263.81754,3.3645083933,3.3525179856
PPI_IOP_MJRLE_HIP,A3475,3,0.6666666667,50,0.9847223822,34.003468856,1.0892793797,17.400999513,0.717258185,0,51.404468369,2570.2234185,3.56,1.98
PPI_IOP_MJRLE_HIP,A3476,10,0.8,139,1.109871392,247.64157057,0.9723552125,9.0807028374,0.7949214336,3.6995013016,260.4217747,36198.626684,3.2230215827,3.4676258993
PPI_IOP_MJRLE_HIP,A3477,1,0,11,0.761747245,0,0.993020197,0,0.4820244,0,0,0,4,1
PPI_IOP_MJRLE_HIP,A3486,3,1,48,0.7250636078,0,1.2539841103,12.348070617,0.7977829278,0,12.348070617,592.70738963,3.6875,4.5625
PPI_IOP_MJRLE_HIP,A3504,31,0.3870967742,876,0.7288224177,44.320420197,0.7488948347,8.6289291371,0.6024211358,15.973441653,68.92279098,60376.364899,3.747716895,3.0833333333
PPI_IOP_MJRLE_HIP,A3507,3,0.6666666667,51,0.9706816801,213.475511,1.7013102653,32.237142814,0.864881121,0,245.71265384,12531.345346,2.6470588235,2.9803921569
PPI_IOP_MJRLE_HIP,A3509,7,0.7142857143,239,0.5409744169,4.2867969932,0.8043714401,6.0189856552,1.0162837313,710.77026157,721.07604423,172337.17457,4.1589958159,3.7322175732
PPI_IOP_MJRLE_HIP,A3521,20,0.6,655,0.6811777639,84.118412773,0.7914578405,7.4185715769,0.8460394525,127.95089502,219.48787936,143764.56098,2.6824427481,3.0519083969
PPI_IOP_MJRLE_HIP,A3527,10,0.8,222,0.5997888846,42.678401064,1.0645669341,6.5389991248,0.898017191,187.39922029,236.61662048,52528.889746,3.0720720721,3.472972973
PPI_IOP_MJRLE_HIP,A3531,2,1,82,2.1520024302,536.82919102,1.4171432001,18.825822024,1.3723870147,434.72834192,990.38335541,81211.435144,2.487804878,1.9756097561
PPI_IOP_MJRLE_HIP,A3539,1,1,19,1.439247894,150.537666,0.782697012,0,0.670488955,0,150.537666,2860.215654,5,5
PPI_IOP_MJRLE_HIP,A3547,29,0.6551724138,645,0.8407464192,122.74139928,0.8279269216,8.4111324916,0.8283132199,109.93247972,241.08501149,155499.83241,3.3612403101,2.8511627907
PPI_IOP_MJRLE_HIP,A3548,6,0.8333333333,119,1.3905087319,253.13750755,0.7853412559,6.3261279555,0.8151456849,177.6986922,437.16232771,52022.316997,3.3025210084,3.8235294118
PPI_IOP_MJRLE_HIP,A3549,1,1,11,2.093433903,1812.271139,1.227416479,77.12703915,1.003123332,41.56942824,1930.967607,21240.643677,2,1
PPI_IOP_MJRLE_HIP,A3551,1,1,17,1.17303465,90.0091716,1.003254611,0.144590295,0.78239397,0,90.1537619,1532.6139523,5,3
PPI_IOP_MJRLE_HIP,A3554,3,0.6666666667,65,0.411169549,0,1.0508771256,8.5436865637,0.8144314603,19.03694889,27.580635454,1792.7413045,3.2,3.2615384615
PPI_IOP_MJRLE_HIP,A3555,8,0.625,155,0.7526888899,84.484780103,0.8035360599,22.883012068,1.0563086774,461.21918428,568.58697652,88130.981361,3.3483870968,3.5677419355
PPI_IOP_MJRLE_HIP,A3560,23,0.652173913,648,0.6524064642,61.773469874,0.7687975192,3.3991234393,0.7902546565,139.32477782,204.49737113,132514.29649,2.9382716049,2.8287037037
PPI_IOP_MJRLE_HIP,A3563,13,0.9230769231,391,0.9928373013,193.66657227,1.3823993971,41.241794691,1.0093093731,711.25491427,946.16328126,369949.84297,3.7519181586,3.8465473146
PPI_IOP_MJRLE_HIP,A3566,35,0.9142857143,996,0.9718838887,138.44531195,0.9110416224,9.4413932102,1.1495854104,1166.7353968,1314.622102,1309363.6136,3.6074297189,3.1465863454
PPI_IOP_MJRLE_HIP,A3575,1,1,11,1.051733788,25.52483278,1.810663515,59.57339823,1.436320804,1032.043068,1117.141299,12288.554289,1,2
PPI_IOP_MJRLE_HIP,A3576,2,1,43,0.5452944962,0,1.8861072533,68.111560521,1.1873484568,960.3411137,1028.4526744,44223.465001,2.4418604651,2.8837209302
PPI_IOP_MJRLE_HIP,A3578,5,0.2,98,0.5886772022,0,0.6858367851,0,0.4326811865,7.9277014469,7.9277014469,776.9147418,4.7653061224,4.2346938776
PPI_IOP_MJRLE_HIP,A3579,7,0.5714285714,140,1.0002340065,79.277397677,0.6800794612,0.4764197884,0.5176236802,0,79.753817465,11165.534445,2.9142857143,3.2357142857
PPI_IOP_MJRLE_HIP,A3580,32,0.84375,601,0.5885461458,11.327182706,1.3809766133,29.184383434,0.8433667215,350.21229907,390.72386522,234825.043,3.459234609,3.6073211314
PPI_IOP_MJRLE_HIP,A3588,22,0.7272727273,601,1.1315038264,178.07967151,1.0843589937,13.483842379,0.6580712555,34.65788182,226.22139571,135959.05882,3.9018302829,3.6489184692
PPI_IOP_MJRLE_HIP,A3591,5,0.6,200,0.8753264496,169.61409841,0.5981482028,1.5176350068,0.606576726,45.267933869,216.39966728,43279.933457,4.23,3.945
PPI_IOP_MJRLE_HIP,A3597,2,0.5,33,0.5092857898,0,1.162616188,7.0750736606,0.4165208676,0,7.0750736606,233.4774308,3.7878787879,3.3939393939
PPI_IOP_MJRLE_HIP,A3599,4,0.5,148,0.9477901324,123.7816187,0.4746421834,0,0.8511357974,152.46838186,276.25000056,40885.000083,3.5675675676,3.6216216216
PPI_IOP_MJRLE_HIP,A3603,18,0.5555555556,446,0.9961103955,147.85311054,1.2103912193,17.72137813,1.1937635008,759.14875549,924.72324413,412426.56688,2.7421524664,2.697309417
PPI_IOP_MJRLE_HIP,A3612,2,0.5,26,0.778968683,0,0.901133899,7.08261507,0.7671861,0,7.08261507,184.14799182,3.5,2.5
PPI_IOP_MJRLE_HIP,A3613,1,1,15,0.388953044,0,1.126948138,8.080507019,0.782453304,0,8.080507019,121.20760529,2,5
PPI_IOP_MJRLE_HIP,A3617,3,0.3333333333,157,0.8411391404,89.806261341,0.5942900733,0,0.672277853,0,89.806261341,14099.583031,4.4585987261,4.9108280255
PPI_IOP_MJRLE_HIP,A3620,1,1,14,0.481607142,0,2.064028156,35.59759187,0.627001042,0,35.59759187,498.36628618,5,4
PPI_IOP_MJRLE_HIP,A3621,5,0.6,220,0.4190513426,0,0.8759767495,4.7642062264,0.7215964583,12.227289307,16.991495533,3738.1290173,3.7272727273,3.5772727273
PPI_IOP_MJRLE_HIP,A3623,5,0.8,180,1.1467927856,132.33432327,1.0408791915,11.438745021,0.797167072,105.43877978,249.21184807,44858.132653,4.3944444444,3.4611111111
PPI_IOP_MJRLE_HIP,A3624,4,0.75,239,0.7798245084,19.813335505,1.0389258815,6.1746047246,1.3503893924,1272.5112523,1298.4991924,310341.30698,1.7238493724,3.410041841
PPI_IOP_MJRLE_HIP,A3629,2,0.5,79,0.2199321511,0,0.7225272367,0.5568958534,0.4729913147,22.232970615,22.789866458,1800.3994502,4.835443038,4.835443038
PPI_IOP_MJRLE_HIP,A3630,4,0.5,51,0.9300900523,11.030612855,0.7694398898,0,0.8414176335,343.91239382,354.94300668,18102.093341,3.862745098,3.5294117647
PPI_IOP_MJRLE_HIP,A3631,21,0.8571428571,506,0.924549456,113.31007347,1.0180745783,9.9335544331,0.880364042,248.8678539,372.11148178,188288.40978,2.9980237154,3.0968379447
PPI_IOP_MJRLE_HIP,A3632,11,0.8181818182,329,1.3765433248,326.73725961,0.7097526225,0.9036582894,1.1467666635,792.41737012,1120.0582881,368499.17678,3.2917933131,3.6595744681
PPI_IOP_MJRLE_HIP,A3633,16,0.875,367,1.0077044376,176.38628298,1.1953384953,21.057137401,0.7625691623,390.4019737,587.84539408,215739.25963,3.7874659401,3.4059945504
PPI_IOP_MJRLE_HIP,A3644,11,1,248,1.4628602658,421.68156453,1.1411026756,36.878397993,1.0634233116,1173.6942292,1632.2541916,404799.03952,2.7782258065,2.8225806452
PPI_IOP_MJRLE_HIP,A3646,2,1,26,0.9511728284,170.391153,0.4959844775,0,0.9375004395,250.09027922,420.48143222,10932.517238,3.1538461538,3.1538461538
PPI_IOP_MJRLE_HIP,A3647,2,1,36,2.1834233057,776.23458745,0.8842537441,0,1.1943303018,1087.7748493,1864.0094361,67104.339698,2.6111111111,2.3055555556
PPI_IOP_MJRLE_HIP,A3648,6,0.8333333333,120,1.1683125509,247.62267239,1.1983257591,13.508241889,0.8831158337,23.312145154,284.44305943,34133.167132,3.4666666667,4.2333333333
PPI_IOP_MJRLE_HIP,A3649,8,0.875,132,1.3775539913,264.4181683,1.3262663548,13.569195954,1.0003932468,620.92198312,898.90934747,118656.03387,3.5606060606,3.0606060606
PPI_IOP_MJRLE_HIP,A3664,8,0.875,149,0.5056466119,0,1.0448137497,18.571593908,1.148560806,1212.1243055,1230.6958995,183373.68902,3.644295302,3.7382550336
PPI_IOP_MJRLE_HIP,A3667,3,0.6666666667,44,1.148357707,344.72431543,1.0666780424,4.9384649475,0.9182752624,258.8237178,608.48649817,26773.40592,2.8409090909,2.0681818182
PPI_IOP_MJRLE_HIP,A3669,3,0.3333333333,63,0.7866440361,19.151871869,0.3197657517,0,0.8145775622,97.070604756,116.22247664,7322.0160286,4.7777777778,2.5873015873
PPI_IOP_MJRLE_HIP,A3671,4,0.75,63,0.6052535794,0,0.6880741636,0.7608710936,1.1418621133,917.74152076,918.50239185,57865.650687,2.1904761905,3.6984126984
PPI_IOP_MJRLE_HIP,A3675,33,0.5454545455,724,0.6742724665,40.031536961,0.7652548998,9.3101786069,0.7654544655,85.108724251,134.45043983,97342.118437,3.8273480663,3.4212707182
PPI_IOP_MJRLE_HIP,A3677,15,0.8,616,0.9720072904,102.2099973,1.0546680732,14.936000717,0.7220499475,59.032286233,176.17828424,108525.82309,3.2678571429,2.8279220779
PPI_IOP_MJRLE_HIP,A3687,8,0.75,172,1.0750652443,327.1532731,0.6619288635,7.1857426142,0.6169792954,139.19805948,473.5370752,81448.376934,3.6976744186,3.2906976744
PPI_IOP_MJRLE_HIP,A3692,3,1,54,1.2199445556,229.51840306,0.827324784,0.3952516445,1.2104385928,1507.7132792,1737.6269339,93831.854428,2.3703703704,3.1666666667
PPI_IOP_MJRLE_HIP,A3693,4,0.5,70,1.1570552336,160.22025582,0.7353777348,3.1163012549,0.8143479945,114.57430604,277.91086312,19453.760418,3.7142857143,1.9857142857
PPI_IOP_MJRLE_HIP,A3694,1,1,15,1.090775937,104.2776003,2.218377153,186.5362651,0.908321151,0,290.8138653,4362.2079795,3,4
PPI_IOP_MJRLE_HIP,A3696,9,0.7777777778,219,1.0121914468,141.48281666,1.1809685042,14.938327401,0.5112696241,0,156.42114406,34256.230549,2.9406392694,2.7305936073
PPI_IOP_MJRLE_HIP,A3698,1,1,12,0.737809363,0,1.095594787,3.93969456,0.695103237,0,3.93969456,47.27633472,2,1
PPI_IOP_MJRLE_HIP,A3702,17,0.7647058824,955,1.0815745664,207.25108174,0.5676553026,1.1477248093,1.0648233414,364.62877902,573.02758559,547241.34424,2.7246073298,3.4219895288
PPI_IOP_MJRLE_HIP,A3712,7,0.8571428571,130,0.7630379284,93.332958994,1.3143695031,22.895711723,1.0752384042,2045.2487686,2161.4774394,280992.06713,4.0230769231,2.9769230769
PPI_IOP_MJRLE_HIP,A3714,5,0.8,92,0.6521187644,0,1.0395668886,15.016449851,0.9343117546,407.68857178,422.70502163,38888.86199,3.4891304348,3.8586956522
PPI_IOP_MJRLE_HIP,A3715,3,1,57,0.8684493133,17.291487699,1.2744457263,15.358021593,1.0323507233,264.12858439,296.77809368,16916.35134,4.3333333333,3.6666666667
PPI_IOP_MJRLE_HIP,A3716,3,1,78,1.1039913346,121.08017306,0.850102677,2.6186513399,1.3621672545,1230.1550754,1353.8538997,105600.60418,3.4487179487,2.4487179487
PPI_IOP_MJRLE_HIP,A3717,6,1,111,1.0834984982,245.62073936,1.0037265282,12.14324342,1.2384863389,430.60025433,688.36423722,76408.430331,2.5945945946,2.7027027027
PPI_IOP_MJRLE_HIP,A3718,2,1,30,1.125564175,131.60514242,0.3856085826,0,0.7207322752,0,131.60514242,3948.1542725,2.6,2
PPI_IOP_MJRLE_HIP,A3719,9,0.5555555556,174,0.8895977484,88.871867653,0.9165058355,6.8277145993,0.7814251633,127.26242838,222.96201064,38795.389851,3.3103448276,3.2126436782
