ATTR_NPI,DEF_SUB,ACO_NUM,aco_epi_cnt
1396156352,PPI_IOP_MJRLE_HIP,A4984,14
1396156352,PPI_IOP_MJRLE_KNEE,,41
1396156352,PPI_IOP_MJRLE_KNEE,A4984,17
1396162178,PPI_IOP_MJRLE_HIP,,36
1396162178,PPI_IOP_MJRLE_HIP,A3621,17
1396185039,PPI_IOP_MJRLE_HIP,,74
1396185039,PPI_IOP_MJRLE_HIP,A3442,15
1396185039,PPI_IOP_MJRLE_HIP,A3677,75
1396185039,PPI_IOP_MJRLE_KNEE,,69
1396185039,PPI_IOP_MJRLE_KNEE,A3442,12
1396185039,PPI_IOP_MJRLE_KNEE,A3677,70
1396185161,PPI_IOP_MJRLE_HIP,,21
1396188009,PPI_IOP_MJRLE_HIP,,81
1396188009,PPI_IOP_MJRLE_KNEE,,73
1396700662,PPI_IOP_MJRLE_HIP,,49
1396700662,PPI_IOP_MJRLE_HIP,A1241,11
1396700662,PPI_IOP_MJRLE_KNEE,,56
1396702353,PPI_IOP_MJRLE_KNEE,,12
1396702452,PPI_IOP_MJRLE_HIP,,41
1396702452,PPI_IOP_MJRLE_HIP,A2575,68
1396702452,PPI_IOP_MJRLE_HIP,A3325,53
1396702452,PPI_IOP_MJRLE_KNEE,,111
1396702452,PPI_IOP_MJRLE_KNEE,A2575,176
1396702452,PPI_IOP_MJRLE_KNEE,A3325,180
1396702965,PPI_IOP_MJRLE_HIP,,11
1396705380,PPI_IOP_MJRLE_HIP,,14
1396705380,PPI_IOP_MJRLE_KNEE,,18
1396705703,PPI_IOP_MJRLE_KNEE,,13
1396705703,PPI_IOP_MJRLE_KNEE,A3476,21
1396706966,PPI_IOP_MJRLE_HIP,,22
1396706966,PPI_IOP_MJRLE_HIP,A1638,13
1396706966,PPI_IOP_MJRLE_KNEE,,33
1396706966,PPI_IOP_MJRLE_KNEE,A1638,19
1396706966,PPI_IOP_MJRLE_KNEE,A2765,11
1396708491,PPI_IOP_MJRLE_HIP,A1552,23
1396711990,PPI_IOP_MJRLE_HIP,,11
1396713715,PPI_IOP_MJRLE_KNEE,,16
1396713715,PPI_IOP_MJRLE_KNEE,A3840,11
1396714135,PPI_IOP_MJRLE_HIP,,28
1396714135,PPI_IOP_MJRLE_KNEE,,38
1396714762,PPI_IOP_MJRLE_HIP,,22
1396714762,PPI_IOP_MJRLE_HIP,A3229,11
1396714762,PPI_IOP_MJRLE_KNEE,,41
1396714762,PPI_IOP_MJRLE_KNEE,A2029,16
1396714762,PPI_IOP_MJRLE_KNEE,A3229,17
1396715645,PPI_IOP_MJRLE_HIP,,16
1396715645,PPI_IOP_MJRLE_HIP,A1061,12
1396715645,PPI_IOP_MJRLE_KNEE,,22
1396716239,PPI_IOP_MJRLE_KNEE,,28
1396717138,PPI_IOP_MJRLE_HIP,,11
1396717138,PPI_IOP_MJRLE_KNEE,,33
1396724159,PPI_IOP_MJRLE_HIP,,32
1396724159,PPI_IOP_MJRLE_KNEE,,84
1396724209,PPI_IOP_MJRLE_HIP,,46
1396724209,PPI_IOP_MJRLE_KNEE,,33
1396726550,PPI_IOP_MJRLE_HIP,,24
1396726550,PPI_IOP_MJRLE_KNEE,,49
1396727905,PPI_IOP_MJRLE_KNEE,,12
1396728754,PPI_IOP_MJRLE_HIP,A3588,11
1396728754,PPI_IOP_MJRLE_KNEE,,40
1396728754,PPI_IOP_MJRLE_KNEE,A1001,22
1396728754,PPI_IOP_MJRLE_KNEE,A3588,62
1396729117,PPI_IOP_MJRLE_HIP,,33
1396729216,PPI_IOP_MJRLE_HIP,,11
1396729216,PPI_IOP_MJRLE_KNEE,,29
1396729265,PPI_IOP_MJRLE_HIP,,11
1396729265,PPI_IOP_MJRLE_HIP,A3504,23
1396729265,PPI_IOP_MJRLE_KNEE,A3504,20
1396730271,PPI_IOP_MJRLE_KNEE,,22
1396732335,PPI_IOP_MJRLE_HIP,,19
1396733507,PPI_IOP_MJRLE_KNEE,,40
1396733507,PPI_IOP_MJRLE_KNEE,A3774,19
1396734505,PPI_IOP_MJRLE_HIP,,95
1396734505,PPI_IOP_MJRLE_KNEE,,44
1396735106,PPI_IOP_MJRLE_HIP,,32
1396735106,PPI_IOP_MJRLE_KNEE,,42
1396737771,PPI_IOP_MJRLE_HIP,,17
1396737771,PPI_IOP_MJRLE_KNEE,,19
1396738274,PPI_IOP_MJRLE_KNEE,,11
1396739694,PPI_IOP_MJRLE_HIP,,31
1396739694,PPI_IOP_MJRLE_HIP,A1026,13
1396739694,PPI_IOP_MJRLE_HIP,A1247,14
1396739694,PPI_IOP_MJRLE_KNEE,,57
1396739694,PPI_IOP_MJRLE_KNEE,A1026,12
1396739694,PPI_IOP_MJRLE_KNEE,A1247,16
1396740502,PPI_IOP_MJRLE_KNEE,,25
1396740544,PPI_IOP_MJRLE_KNEE,A1080,18
1396743001,PPI_IOP_MJRLE_HIP,,19
1396743936,PPI_IOP_MJRLE_HIP,,11
1396743936,PPI_IOP_MJRLE_KNEE,,21
1396745618,PPI_IOP_MJRLE_HIP,,35
1396745618,PPI_IOP_MJRLE_HIP,A3250,27
1396745618,PPI_IOP_MJRLE_KNEE,,51
1396745618,PPI_IOP_MJRLE_KNEE,A2148,17
1396745618,PPI_IOP_MJRLE_KNEE,A3236,11
1396745618,PPI_IOP_MJRLE_KNEE,A3250,67
1396746426,PPI_IOP_MJRLE_HIP,,58
1396746426,PPI_IOP_MJRLE_HIP,A1290,94
1396746426,PPI_IOP_MJRLE_KNEE,,31
1396746426,PPI_IOP_MJRLE_KNEE,A1290,57
1396748505,PPI_IOP_MJRLE_HIP,,36
1396748505,PPI_IOP_MJRLE_KNEE,,56
1396748505,PPI_IOP_MJRLE_KNEE,A2035,19
1396755039,PPI_IOP_MJRLE_HIP,,54
1396755039,PPI_IOP_MJRLE_KNEE,,63
1396761318,PPI_IOP_MJRLE_HIP,,20
1396765442,PPI_IOP_MJRLE_HIP,,39
1396765442,PPI_IOP_MJRLE_KNEE,,42
1396771192,PPI_IOP_MJRLE_HIP,,50
1396771192,PPI_IOP_MJRLE_KNEE,,75
1396777082,PPI_IOP_MJRLE_KNEE,,14
1396782603,PPI_IOP_MJRLE_HIP,,63
1396782603,PPI_IOP_MJRLE_KNEE,,35
1396784013,PPI_IOP_MJRLE_KNEE,,51
1396784013,PPI_IOP_MJRLE_KNEE,A3475,19
1396786901,PPI_IOP_MJRLE_HIP,,414
1396786901,PPI_IOP_MJRLE_HIP,A4733,24
1396786901,PPI_IOP_MJRLE_HIP,A4824,11
1396786901,PPI_IOP_MJRLE_KNEE,,622
1396786901,PPI_IOP_MJRLE_KNEE,A4733,43
1396786901,PPI_IOP_MJRLE_KNEE,A4824,26
1396793873,PPI_IOP_MJRLE_KNEE,,19
1396793873,PPI_IOP_MJRLE_KNEE,A2575,19
1396793873,PPI_IOP_MJRLE_KNEE,A3325,15
1396794152,PPI_IOP_MJRLE_HIP,,27
1396794152,PPI_IOP_MJRLE_KNEE,,40
1396797270,PPI_IOP_MJRLE_KNEE,,23
1396803847,PPI_IOP_MJRLE_HIP,,17
1396803847,PPI_IOP_MJRLE_KNEE,,18
1396808325,PPI_IOP_MJRLE_HIP,,56
1396808325,PPI_IOP_MJRLE_KNEE,,58
1396812632,PPI_IOP_MJRLE_KNEE,,21
1396828901,PPI_IOP_MJRLE_HIP,,36
1396828901,PPI_IOP_MJRLE_HIP,A3454,13
1396831129,PPI_IOP_MJRLE_HIP,,127
1396831129,PPI_IOP_MJRLE_HIP,A1026,56
1396831129,PPI_IOP_MJRLE_HIP,A1059,13
1396831129,PPI_IOP_MJRLE_HIP,A1247,16
1396831129,PPI_IOP_MJRLE_HIP,A5049,13
1396831129,PPI_IOP_MJRLE_KNEE,,195
1396831129,PPI_IOP_MJRLE_KNEE,A1026,128
1396831129,PPI_IOP_MJRLE_KNEE,A1059,17
1396831129,PPI_IOP_MJRLE_KNEE,A1247,20
1396831129,PPI_IOP_MJRLE_KNEE,A3837,14
1396831129,PPI_IOP_MJRLE_KNEE,A5049,20
1396837480,PPI_IOP_MJRLE_KNEE,,18
1396838363,PPI_IOP_MJRLE_HIP,,39
1396838363,PPI_IOP_MJRLE_KNEE,,74
1396839650,PPI_IOP_MJRLE_KNEE,,35
1396839650,PPI_IOP_MJRLE_KNEE,A1001,32
1396845616,PPI_IOP_MJRLE_HIP,,15
1396845616,PPI_IOP_MJRLE_HIP,A1095,14
1396845616,PPI_IOP_MJRLE_KNEE,,16
1396845616,PPI_IOP_MJRLE_KNEE,A1095,26
1396846127,PPI_IOP_MJRLE_HIP,,18
1396846127,PPI_IOP_MJRLE_HIP,A3289,17
1396849832,PPI_IOP_MJRLE_HIP,,27
1396849832,PPI_IOP_MJRLE_KNEE,,45
1396854303,PPI_IOP_MJRLE_ANKLE,,20
1396855664,PPI_IOP_MJRLE_KNEE,,18
1396857108,PPI_IOP_MJRLE_HIP,,35
1396857108,PPI_IOP_MJRLE_KNEE,,78
1396857108,PPI_IOP_MJRLE_KNEE,A4992,18
1396865606,PPI_IOP_MJRLE_HIP,,11
1396865606,PPI_IOP_MJRLE_KNEE,,13
1396884391,PPI_IOP_MJRLE_HIP,,38
1396884391,PPI_IOP_MJRLE_HIP,A3631,64
1396884391,PPI_IOP_MJRLE_KNEE,,26
1396884391,PPI_IOP_MJRLE_KNEE,A3631,38
1396889887,PPI_IOP_MJRLE_HIP,,44
1396889887,PPI_IOP_MJRLE_KNEE,,77
1396905667,PPI_IOP_MJRLE_HIP,,24
1396905667,PPI_IOP_MJRLE_KNEE,,33
1396905667,PPI_IOP_MJRLE_KNEE,A3473,18
1396907762,PPI_IOP_MJRLE_HIP,,24
1396907762,PPI_IOP_MJRLE_HIP,A1001,15
1396908042,PPI_IOP_MJRLE_HIP,,18
1396908042,PPI_IOP_MJRLE_KNEE,,22
1396913729,PPI_IOP_MJRLE_HIP,,54
1396913729,PPI_IOP_MJRLE_KNEE,,54
1396938973,PPI_IOP_MJRLE_HIP,,13
1396939252,PPI_IOP_MJRLE_HIP,,98
1396939252,PPI_IOP_MJRLE_HIP,A3378,13
1396939252,PPI_IOP_MJRLE_KNEE,,104
1396939252,PPI_IOP_MJRLE_KNEE,A4565,13
1396952560,PPI_IOP_MJRLE_HIP,,27
1396952560,PPI_IOP_MJRLE_KNEE,,38
1396954749,PPI_IOP_MJRLE_HIP,,12
1396954749,PPI_IOP_MJRLE_KNEE,,24
1396961785,PPI_IOP_MJRLE_HIP,,61
1396961785,PPI_IOP_MJRLE_KNEE,,43
1396967493,PPI_IOP_MJRLE_HIP,,18
1396969283,PPI_IOP_MJRLE_HIP,,24
1396969283,PPI_IOP_MJRLE_HIP,A3470,24
1396969283,PPI_IOP_MJRLE_KNEE,,15
1396969283,PPI_IOP_MJRLE_KNEE,A3470,18
1396972386,PPI_IOP_MJRLE_HIP,,39
1396972386,PPI_IOP_MJRLE_HIP,A4889,11
1396972386,PPI_IOP_MJRLE_KNEE,,17
1396976247,PPI_IOP_MJRLE_HIP,,83
1396976247,PPI_IOP_MJRLE_HIP,A3547,13
1396976247,PPI_IOP_MJRLE_KNEE,,74
1396976247,PPI_IOP_MJRLE_KNEE,A3547,12
1396976247,PPI_IOP_MJRLE_KNEE,A3919,13
1396979480,PPI_IOP_MJRLE_HIP,,33
1396979480,PPI_IOP_MJRLE_HIP,A1001,17
1396979480,PPI_IOP_MJRLE_KNEE,A1001,21
1396980074,PPI_IOP_MJRLE_KNEE,,16
1396981940,PPI_IOP_MJRLE_HIP,,15
1396981940,PPI_IOP_MJRLE_HIP,A3560,64
1396981940,PPI_IOP_MJRLE_KNEE,,16
1396981940,PPI_IOP_MJRLE_KNEE,A3560,36
1407013071,PPI_IOP_MJRLE_HIP,,16
1407013071,PPI_IOP_MJRLE_HIP,A2507,14
1407013071,PPI_IOP_MJRLE_KNEE,,31
1407013071,PPI_IOP_MJRLE_KNEE,A2506,23
1407013071,PPI_IOP_MJRLE_KNEE,A2507,19
1407015092,PPI_IOP_MJRLE_HIP,,45
1407015712,PPI_IOP_MJRLE_HIP,,21
1407015712,PPI_IOP_MJRLE_KNEE,,14
1407015712,PPI_IOP_MJRLE_KNEE,A3588,20
1407016488,PPI_IOP_MJRLE_HIP,,94
1407016488,PPI_IOP_MJRLE_KNEE,,85
1407019953,PPI_IOP_MJRLE_HIP,,32
1407019953,PPI_IOP_MJRLE_HIP,A1033,32
1407019953,PPI_IOP_MJRLE_HIP,A3702,24
1407019953,PPI_IOP_MJRLE_KNEE,,32
1407019953,PPI_IOP_MJRLE_KNEE,A1033,28
1407019953,PPI_IOP_MJRLE_KNEE,A3702,13
1407020597,PPI_IOP_MJRLE_HIP,,112
1407020597,PPI_IOP_MJRLE_KNEE,,126
1407028392,PPI_IOP_MJRLE_HIP,,87
1407028392,PPI_IOP_MJRLE_KNEE,,104
1407028392,PPI_IOP_MJRLE_KNEE,A1403,25
1407044407,PPI_IOP_MJRLE_HIP,,25
1407045230,PPI_IOP_MJRLE_HIP,,41
1407045230,PPI_IOP_MJRLE_KNEE,,23
1407046261,PPI_IOP_MJRLE_HIP,,21
1407046261,PPI_IOP_MJRLE_KNEE,,37
1407056518,PPI_IOP_MJRLE_HIP,,37
1407056518,PPI_IOP_MJRLE_KNEE,,43
1407056518,PPI_IOP_MJRLE_KNEE,A5062,13
1407065063,PPI_IOP_MJRLE_HIP,,47
1407065063,PPI_IOP_MJRLE_KNEE,,50
1407073687,PPI_IOP_MJRLE_HIP,,21
1407073687,PPI_IOP_MJRLE_KNEE,,75
1407075328,PPI_IOP_MJRLE_KNEE,,16
1407075328,PPI_IOP_MJRLE_KNEE,A3454,11
1407078413,PPI_IOP_MJRLE_HIP,,98
1407078413,PPI_IOP_MJRLE_KNEE,,138
1407078413,PPI_IOP_MJRLE_KNEE,A5062,11
1407082514,PPI_IOP_MJRLE_HIP,,38
1407082514,PPI_IOP_MJRLE_HIP,A2019,40
1407082514,PPI_IOP_MJRLE_KNEE,,33
1407082514,PPI_IOP_MJRLE_KNEE,A2019,25
1407082514,PPI_IOP_MJRLE_KNEE,A2500,12
1407083348,PPI_IOP_MJRLE_HIP,,14
1407084635,PPI_IOP_MJRLE_HIP,,110
1407084635,PPI_IOP_MJRLE_HIP,A3289,43
1407084635,PPI_IOP_MJRLE_KNEE,,192
1407084635,PPI_IOP_MJRLE_KNEE,A3289,85
1407085103,PPI_IOP_MJRLE_HIP,,15
1407085103,PPI_IOP_MJRLE_KNEE,,19
1407085103,PPI_IOP_MJRLE_KNEE,A3380,17
1407085103,PPI_IOP_MJRLE_KNEE,A3397,13
1407088982,PPI_IOP_MJRLE_HIP,,12
1407088982,PPI_IOP_MJRLE_KNEE,,46
1407099195,PPI_IOP_MJRLE_KNEE,,13
1407147556,PPI_IOP_MJRLE_HIP,,17
1407167570,PPI_IOP_MJRLE_HIP,,26
1407167570,PPI_IOP_MJRLE_KNEE,,12
1407192206,PPI_IOP_MJRLE_HIP,,26
1407192206,PPI_IOP_MJRLE_KNEE,,20
1407199755,PPI_IOP_MJRLE_HIP,,14
1407199755,PPI_IOP_MJRLE_HIP,A4818,36
1407199755,PPI_IOP_MJRLE_KNEE,A4818,15
1407297724,PPI_IOP_MJRLE_HIP,,50
1407297724,PPI_IOP_MJRLE_HIP,A1638,15
1407297724,PPI_IOP_MJRLE_HIP,A2765,24
1407297724,PPI_IOP_MJRLE_KNEE,,26
1407800725,PPI_IOP_MJRLE_HIP,,250
1407800725,PPI_IOP_MJRLE_HIP,A3739,37
1407800725,PPI_IOP_MJRLE_KNEE,,179
1407800725,PPI_IOP_MJRLE_KNEE,A3739,24
1407802242,PPI_IOP_MJRLE_HIP,,12
1407802242,PPI_IOP_MJRLE_KNEE,,11
1407803687,PPI_IOP_MJRLE_KNEE,A3379,22
1407804107,PPI_IOP_MJRLE_HIP,,25
1407804107,PPI_IOP_MJRLE_KNEE,,27
1407804164,PPI_IOP_MJRLE_HIP,,20
1407804164,PPI_IOP_MJRLE_HIP,A2975,14
1407804164,PPI_IOP_MJRLE_KNEE,,13
1407805070,PPI_IOP_MJRLE_KNEE,,18
1407805070,PPI_IOP_MJRLE_KNEE,A2975,16
1407807316,PPI_IOP_MJRLE_HIP,,18
1407807316,PPI_IOP_MJRLE_KNEE,,24
1407808330,PPI_IOP_MJRLE_KNEE,,24
1407811524,PPI_IOP_MJRLE_HIP,,127
1407811524,PPI_IOP_MJRLE_HIP,A1001,29
1407811524,PPI_IOP_MJRLE_HIP,A2286,16
1407811524,PPI_IOP_MJRLE_HIP,A3454,40
1407811524,PPI_IOP_MJRLE_HIP,A3539,19
1407811524,PPI_IOP_MJRLE_KNEE,,87
1407811524,PPI_IOP_MJRLE_KNEE,A1001,19
1407811524,PPI_IOP_MJRLE_KNEE,A3454,21
1407815343,PPI_IOP_MJRLE_HIP,,23
1407821671,PPI_IOP_MJRLE_HIP,,28
1407821671,PPI_IOP_MJRLE_KNEE,,23
1407822042,PPI_IOP_MJRLE_HIP,,12
1407825292,PPI_IOP_MJRLE_HIP,,17
1407831704,PPI_IOP_MJRLE_HIP,,25
1407831704,PPI_IOP_MJRLE_KNEE,,32
1407834401,PPI_IOP_MJRLE_HIP,,18
1407834401,PPI_IOP_MJRLE_KNEE,,23
1407834641,PPI_IOP_MJRLE_KNEE,A3631,17
1407835135,PPI_IOP_MJRLE_HIP,,22
1407835135,PPI_IOP_MJRLE_HIP,A1033,11
1407835135,PPI_IOP_MJRLE_HIP,A2620,12
1407835135,PPI_IOP_MJRLE_HIP,A4818,15
1407835135,PPI_IOP_MJRLE_KNEE,,26
1407835135,PPI_IOP_MJRLE_KNEE,A1033,13
1407835135,PPI_IOP_MJRLE_KNEE,A1501,15
1407835135,PPI_IOP_MJRLE_KNEE,A2620,12
1407835135,PPI_IOP_MJRLE_KNEE,A4818,13
1407835135,PPI_IOP_MJRLE_KNEE,A4893,11
1407835341,PPI_IOP_MJRLE_HIP,A3908,21
1407835341,PPI_IOP_MJRLE_KNEE,,24
1407835341,PPI_IOP_MJRLE_KNEE,A3908,32
1407835457,PPI_IOP_MJRLE_HIP,,12
1407835457,PPI_IOP_MJRLE_KNEE,,33
1407835457,PPI_IOP_MJRLE_KNEE,A2587,19
1407835556,PPI_IOP_MJRLE_HIP,,86
1407835556,PPI_IOP_MJRLE_KNEE,,83
1407837651,PPI_IOP_MJRLE_HIP,A4641,14
1407837651,PPI_IOP_MJRLE_KNEE,,12
1407837651,PPI_IOP_MJRLE_KNEE,A4641,17
1407841745,PPI_IOP_MJRLE_HIP,,20
1407844814,PPI_IOP_MJRLE_HIP,,24
1407844814,PPI_IOP_MJRLE_KNEE,,33
1407850340,PPI_IOP_MJRLE_HIP,,19
1407850340,PPI_IOP_MJRLE_KNEE,,17
1407850878,PPI_IOP_MJRLE_HIP,,41
1407850878,PPI_IOP_MJRLE_HIP,A2299,25
1407850878,PPI_IOP_MJRLE_KNEE,,120
1407850878,PPI_IOP_MJRLE_KNEE,A2299,47
1407850878,PPI_IOP_MJRLE_KNEE,A3620,24
1407851728,PPI_IOP_MJRLE_KNEE,,14
1407853955,PPI_IOP_MJRLE_HIP,,31
1407853955,PPI_IOP_MJRLE_KNEE,,43
1407855059,PPI_IOP_MJRLE_KNEE,,202
1407855059,PPI_IOP_MJRLE_KNEE,A3739,59
1407855687,PPI_IOP_MJRLE_HIP,,39
1407855687,PPI_IOP_MJRLE_KNEE,,87
1407855687,PPI_IOP_MJRLE_KNEE,A1552,12
1407855687,PPI_IOP_MJRLE_KNEE,A2500,29
1407856578,PPI_IOP_MJRLE_KNEE,A1066,27
1407857196,PPI_IOP_MJRLE_HIP,,17
1407857196,PPI_IOP_MJRLE_KNEE,,26
1407857196,PPI_IOP_MJRLE_KNEE,A2811,16
1407857311,PPI_IOP_MJRLE_KNEE,,147
1407857311,PPI_IOP_MJRLE_KNEE,A3289,43
1407858434,PPI_IOP_MJRLE_KNEE,,14
1407858475,PPI_IOP_MJRLE_HIP,,46
1407858475,PPI_IOP_MJRLE_HIP,A3250,55
1407858475,PPI_IOP_MJRLE_HIP,A4771,17
1407858475,PPI_IOP_MJRLE_KNEE,,85
1407858475,PPI_IOP_MJRLE_KNEE,A3250,113
1407858475,PPI_IOP_MJRLE_KNEE,A4771,26
1407858475,PPI_IOP_MJRLE_KNEE,A4803,13
1407859051,PPI_IOP_MJRLE_HIP,,51
1407859051,PPI_IOP_MJRLE_KNEE,,59
1407859226,PPI_IOP_MJRLE_HIP,,27
1407859226,PPI_IOP_MJRLE_KNEE,,77
1407859598,PPI_IOP_MJRLE_HIP,A3692,11
1407859598,PPI_IOP_MJRLE_KNEE,,24
1407859598,PPI_IOP_MJRLE_KNEE,A3692,19
1407859630,PPI_IOP_MJRLE_HIP,,34
1407859630,PPI_IOP_MJRLE_KNEE,,23
1407867393,PPI_IOP_MJRLE_HIP,,27
1407867393,PPI_IOP_MJRLE_HIP,A4604,19
1407867393,PPI_IOP_MJRLE_HIP,A4968,13
1407867393,PPI_IOP_MJRLE_KNEE,,37
1407867393,PPI_IOP_MJRLE_KNEE,A3289,12
1407867393,PPI_IOP_MJRLE_KNEE,A4604,28
1407867393,PPI_IOP_MJRLE_KNEE,A4818,18
1407867393,PPI_IOP_MJRLE_KNEE,A4968,17
1407870876,PPI_IOP_MJRLE_HIP,A3289,19
1407870876,PPI_IOP_MJRLE_KNEE,,25
1407870876,PPI_IOP_MJRLE_KNEE,A3289,45
1407870876,PPI_IOP_MJRLE_KNEE,A4527,15
1407871429,PPI_IOP_MJRLE_HIP,,31
1407871429,PPI_IOP_MJRLE_HIP,A1262,25
1407871429,PPI_IOP_MJRLE_HIP,A2729,12
1407871429,PPI_IOP_MJRLE_KNEE,,52
1407871429,PPI_IOP_MJRLE_KNEE,A1262,65
1407871429,PPI_IOP_MJRLE_KNEE,A2729,18
1407872369,PPI_IOP_MJRLE_HIP,,29
1407872369,PPI_IOP_MJRLE_KNEE,,39
1407872369,PPI_IOP_MJRLE_KNEE,A3021,12
1407874290,PPI_IOP_MJRLE_HIP,,15
1407874290,PPI_IOP_MJRLE_KNEE,,23
1407874290,PPI_IOP_MJRLE_KNEE,A2057,11
1407877731,PPI_IOP_MJRLE_HIP,,15
1407877731,PPI_IOP_MJRLE_KNEE,,35
1407877830,PPI_IOP_MJRLE_HIP,,12
1407877830,PPI_IOP_MJRLE_KNEE,,21
1407878093,PPI_IOP_MJRLE_HIP,,16
1407878093,PPI_IOP_MJRLE_HIP,A1297,11
1407878093,PPI_IOP_MJRLE_HIP,A4588,38
1407878093,PPI_IOP_MJRLE_KNEE,,16
1407878093,PPI_IOP_MJRLE_KNEE,A1297,23
1407878093,PPI_IOP_MJRLE_KNEE,A3470,11
1407878093,PPI_IOP_MJRLE_KNEE,A4588,65
1407878093,PPI_IOP_MJRLE_KNEE,A5033,11
1407879075,PPI_IOP_MJRLE_KNEE,,15
1407879521,PPI_IOP_MJRLE_KNEE,,11
1407879984,PPI_IOP_MJRLE_HIP,,11
1407879984,PPI_IOP_MJRLE_KNEE,,45
1407880115,PPI_IOP_MJRLE_HIP,,25
1407880115,PPI_IOP_MJRLE_KNEE,,27
1407880123,PPI_IOP_MJRLE_HIP,,18
1407880123,PPI_IOP_MJRLE_HIP,A2729,24
1407880123,PPI_IOP_MJRLE_KNEE,,18
1407880123,PPI_IOP_MJRLE_KNEE,A2729,20
1407880610,PPI_IOP_MJRLE_KNEE,,11
1407881709,PPI_IOP_MJRLE_HIP,,125
1407881709,PPI_IOP_MJRLE_HIP,A3094,23
1407881709,PPI_IOP_MJRLE_HIP,A3281,172
1407881709,PPI_IOP_MJRLE_HIP,A3442,40
1407881709,PPI_IOP_MJRLE_HIP,A4701,23
1407881709,PPI_IOP_MJRLE_KNEE,,177
1407881709,PPI_IOP_MJRLE_KNEE,A3094,31
1407881709,PPI_IOP_MJRLE_KNEE,A3281,269
1407881709,PPI_IOP_MJRLE_KNEE,A3442,46
1407881709,PPI_IOP_MJRLE_KNEE,A4701,30
1407882921,PPI_IOP_MJRLE_HIP,,24
1407882921,PPI_IOP_MJRLE_KNEE,,23
1407884620,PPI_IOP_MJRLE_KNEE,,73
1407884620,PPI_IOP_MJRLE_KNEE,A3617,14
1407884943,PPI_IOP_MJRLE_HIP,,20
1407887797,PPI_IOP_MJRLE_HIP,,36
1407887797,PPI_IOP_MJRLE_HIP,A3566,12
1407887797,PPI_IOP_MJRLE_KNEE,,40
1407887797,PPI_IOP_MJRLE_KNEE,A3566,15
1407890924,PPI_IOP_MJRLE_HIP,,17
1407890924,PPI_IOP_MJRLE_HIP,A4777,13
1407890924,PPI_IOP_MJRLE_KNEE,A4777,11
1407891971,PPI_IOP_MJRLE_KNEE,,14
1407898182,PPI_IOP_MJRLE_HIP,,18
1407898182,PPI_IOP_MJRLE_KNEE,,14
1407900194,PPI_IOP_MJRLE_KNEE,,18
1407900194,PPI_IOP_MJRLE_KNEE,A3470,11
1407903636,PPI_IOP_MJRLE_HIP,,24
1407903636,PPI_IOP_MJRLE_KNEE,,48
1407906001,PPI_IOP_MJRLE_KNEE,,33
1407906001,PPI_IOP_MJRLE_KNEE,A4779,25
1407906001,PPI_IOP_MJRLE_KNEE,A4968,18
1407926819,PPI_IOP_MJRLE_HIP,,77
1407926819,PPI_IOP_MJRLE_HIP,A4551,22
1407926819,PPI_IOP_MJRLE_HIP,A4557,15
1407926819,PPI_IOP_MJRLE_KNEE,,84
1407926819,PPI_IOP_MJRLE_KNEE,A4551,25
1407926819,PPI_IOP_MJRLE_KNEE,A4557,19
1407935554,PPI_IOP_MJRLE_HIP,,25
1407935554,PPI_IOP_MJRLE_KNEE,,27
1407940190,PPI_IOP_MJRLE_KNEE,,28
1407946023,PPI_IOP_MJRLE_HIP,,85
1407946023,PPI_IOP_MJRLE_KNEE,,108
1407946403,PPI_IOP_MJRLE_HIP,,14
1407946403,PPI_IOP_MJRLE_HIP,A2975,11
1407946403,PPI_IOP_MJRLE_KNEE,A2975,14
1407947450,PPI_IOP_MJRLE_KNEE,,11
1407947450,PPI_IOP_MJRLE_KNEE,A3603,13
1407960685,PPI_IOP_MJRLE_HIP,,18
1407960685,PPI_IOP_MJRLE_KNEE,,27
1407960685,PPI_IOP_MJRLE_KNEE,A1242,13
1407966732,PPI_IOP_MJRLE_HIP,A4825,29
1407966732,PPI_IOP_MJRLE_KNEE,A4825,15
1407977606,PPI_IOP_MJRLE_HIP,,149
1407977606,PPI_IOP_MJRLE_HIP,A1638,17
1407977606,PPI_IOP_MJRLE_HIP,A2205,51
1407977606,PPI_IOP_MJRLE_HIP,A3864,73
1407977606,PPI_IOP_MJRLE_KNEE,,183
1407977606,PPI_IOP_MJRLE_KNEE,A1638,30
1407977606,PPI_IOP_MJRLE_KNEE,A2205,55
1407977606,PPI_IOP_MJRLE_KNEE,A3103,15
1407977606,PPI_IOP_MJRLE_KNEE,A3864,103
1417007345,PPI_IOP_MJRLE_HIP,,46
1417007345,PPI_IOP_MJRLE_KNEE,,42
1417039801,PPI_IOP_MJRLE_HIP,,15
1417039801,PPI_IOP_MJRLE_HIP,A3283,18
1417039801,PPI_IOP_MJRLE_KNEE,,32
1417039801,PPI_IOP_MJRLE_KNEE,A3283,23
1417042706,PPI_IOP_MJRLE_KNEE,,16
1417042706,PPI_IOP_MJRLE_KNEE,A1535,18
1417043993,PPI_IOP_MJRLE_KNEE,,49
1417044025,PPI_IOP_MJRLE_HIP,,32
1417044025,PPI_IOP_MJRLE_HIP,A2419,22
1417049651,PPI_IOP_MJRLE_KNEE,,24
1417049693,PPI_IOP_MJRLE_HIP,,47
1417049693,PPI_IOP_MJRLE_HIP,A1037,11
1417049693,PPI_IOP_MJRLE_KNEE,,161
