CCN,WI,Year
050510,1.8381,2023
050512,1.7995,2023
050515,1.2737,2023
050516,1.6307,2023
050517,1.2768,2023
050523,1.8061,2023
050526,1.2768,2023
050528,1.2534,2023
050534,1.2534,2023
050537,1.6307,2023
050541,1.8591,2023
050543,1.2768,2023
050546,1.2534,2023
050548,1.2768,2023
050549,1.425,2023
050551,1.2768,2023
050552,1.297,2023
050557,1.4561,2023
050561,1.425,2023
050567,1.2768,2023
050568,1.2534,2023
050570,1.2768,2023
050573,1.2534,2023
050580,1.2768,2023
050581,1.297,2023
050586,1.2768,2023
050588,1.297,2023
050589,1.2768,2023
050590,1.6307,2023
050597,1.297,2023
050599,1.6307,2023
050603,1.2768,2023
050604,1.8747,2023
050608,1.2534,2023
050609,1.2768,2023
050616,1.425,2023
050624,1.297,2023
050625,1.425,2023
050633,1.2679,2023
050636,1.2737,2023
050641,1.297,2023
050663,1.297,2023
050668,1.8591,2023
050674,1.8699,2023
050677,1.425,2023
050678,1.2768,2023
050684,1.2534,2023
050686,1.2534,2023
050688,1.8747,2023
050689,1.8061,2023
050690,1.7391,2023
050696,1.425,2023
050697,1.3413,2023
050701,1.2534,2023
050704,1.297,2023
050708,1.2534,2023
050709,1.2768,2023
050710,1.2534,2023
050714,1.7984,2023
050717,1.297,2023
050723,1.297,2023
050724,1.2534,2023
050726,1.3638,2023
050727,1.297,2023
050735,1.297,2023
050736,1.297,2023
050737,1.297,2023
050738,1.297,2023
050739,1.297,2023
050740,1.297,2023
050742,1.297,2023
050744,1.2768,2023
050745,1.2768,2023
050746,1.2768,2023
050747,1.2768,2023
050748,1.5592,2023
050751,1.297,2023
050754,1.8591,2023
050755,1.297,2023
050757,1.2737,2023
050758,1.2768,2023
050760,1.8061,2023
050761,1.425,2023
050763,1.297,2023
050764,1.3413,2023
050765,1.2534,2023
050766,1.4491,2023
050767,1.8939,2023
050769,1.2768,2023
050770,1.2534,2023
050771,1.297,2023
050772,1.6307,2023
050773,1.7995,2023
050775,1.2534,2023
050776,1.297,2023
050777,1.7995,2023
050778,1.2768,2023
050779,1.297,2023
050780,1.2768,2023
050782,1.297,2023
050783,1.2534,2023
050784,1.2534,2023
050785,1.297,2023
050796,1.2534,2023
050849,1.297,2023
05B121,1.2534,2023
060001,1.0193,2023
060003,1.0127,2023
060004,1.0127,2023
060006,1.0127,2023
060008,1.0127,2023
060009,1.0127,2023
060010,1.0127,2023
060011,1.0127,2023
060012,1.0127,2023
060013,1.0127,2023
060014,1.0127,2023
060015,1.0127,2023
060020,1.0127,2023
060022,1.0127,2023
060023,1.0127,2023
060024,1.0127,2023
060027,1.0127,2023
060028,1.0127,2023
060030,1.0127,2023
060031,1.0127,2023
060032,1.0127,2023
060034,1.0127,2023
060044,1.0127,2023
060049,1.0127,2023
060054,1.0127,2023
060064,1.0127,2023
060065,1.0127,2023
060071,1.0127,2023
060075,1.0127,2023
060076,1.0127,2023
060096,1.0127,2023
060100,1.0127,2023
060103,1.0127,2023
060104,1.0127,2023
060107,1.0127,2023
060112,1.0127,2023
060113,1.0127,2023
060114,1.0127,2023
060116,1.0127,2023
060117,1.0127,2023
060118,1.0127,2023
060119,1.0127,2023
060124,1.0127,2023
060125,1.0127,2023
060126,1.0127,2023
060127,1.0127,2023
060128,1.0127,2023
060129,1.0127,2023
060130,1.0127,2023
060131,1.0193,2023
060132,1.0127,2023
070002,1.1894,2023
070003,1.1894,2023
070004,1.1894,2023
070005,1.2724,2023
070006,1.3751,2023
070007,1.2724,2023
070008,1.1894,2023
070010,1.3751,2023
070011,1.1894,2023
070012,1.1894,2023
070015,1.1894,2023
070016,1.2724,2023
070017,1.2724,2023
070018,1.3751,2023
070019,1.1922,2023
070020,1.3751,2023
070021,1.2724,2023
070022,1.2984,2023
070024,1.2724,2023
070025,1.1894,2023
070027,1.1894,2023
070028,1.3751,2023
070029,1.1894,2023
070031,1.3751,2023
070033,1.3751,2023
070034,1.3751,2023
070035,1.3751,2023
070036,1.1904,2023
070038,1.2724,2023
070039,1.2724,2023
070040,1.1894,2023
07B010,1.2724,2023
07B022,1.2984,2023
07B033,1.2984,2023
080001,1.0887,2023
080003,1.0887,2023
080004,1.0887,2023
080006,1.0887,2023
080007,1.0887,2023
080009,1.0887,2023
090001,1.138,2023
090003,1.138,2023
090004,1.138,2023
090005,1.138,2023
090006,1.138,2023
090008,1.138,2023
090011,1.138,2023
100001,0.8395,2023
100002,0.9109,2023
100006,0.8803,2023
100007,0.8803,2023
100008,0.9175,2023
100009,0.9175,2023
100012,0.9009,2023
100014,0.8657,2023
100017,0.8657,2023
100018,0.9009,2023
100019,0.8764,2023
100022,0.9109,2023
100023,0.8678,2023
100025,0.8251,2023
100026,0.8528,2023
100028,0.8764,2023
100029,0.9175,2023
100030,0.8803,2023
100032,0.8769,2023
100034,0.9175,2023
100035,0.9248,2023
100038,0.9109,2023
100039,0.9116,2023
100040,0.8395,2023
100043,0.8678,2023
100044,0.8915,2023
100045,0.8495,2023
100046,0.8678,2023
100047,0.8251,2023
100048,0.8251,2023
100049,0.8441,2023
100050,0.9175,2023
100051,0.8803,2023
100052,0.8678,2023
100053,0.9175,2023
100054,0.8623,2023
100055,0.8678,2023
100057,0.8803,2023
100062,0.8657,2023
100063,0.8678,2023
100067,0.8769,2023
100068,0.8657,2023
100069,0.8678,2023
100070,0.9248,2023
100071,0.8678,2023
100072,0.8657,2023
100073,0.9116,2023
100075,0.8769,2023
100077,0.9009,2023
100080,0.9109,2023
100081,0.8623,2023
100084,0.8803,2023
100086,0.9109,2023
100087,0.9248,2023
100088,0.8395,2023
100090,0.8251,2023
100092,0.8764,2023
100093,0.8251,2023
100099,0.8325,2023
100102,0.8341,2023
100105,0.8764,2023
100106,0.8251,2023
100107,0.9009,2023
100109,0.8441,2023
100110,0.8803,2023
100113,0.8492,2023
100117,0.8395,2023
100118,0.8251,2023
100121,0.8325,2023
100122,0.8623,2023
100124,0.8251,2023
100125,0.9175,2023
100126,0.8769,2023
100127,0.8769,2023
100128,0.8769,2023
100130,0.9109,2023
100131,0.9175,2023
100132,0.8678,2023
100134,0.8251,2023
100135,0.8418,2023
100137,0.8678,2023
100140,0.8395,2023
100142,0.8251,2023
100150,0.9175,2023
100151,0.8395,2023
100154,0.9175,2023
100156,0.8341,2023
100157,0.8769,2023
100161,0.8803,2023
100166,0.9248,2023
100167,0.9116,2023
100168,0.9109,2023
100173,0.8769,2023
100175,0.8251,2023
100176,0.9109,2023
100177,0.8764,2023
100179,0.8395,2023
100180,0.8678,2023
100181,0.9175,2023
100183,0.9175,2023
100187,0.9175,2023
100189,0.9116,2023
100191,0.8678,2023
100200,0.9116,2023
100204,0.8492,2023
100206,0.8678,2023
100209,0.9175,2023
100211,0.8678,2023
100212,0.8657,2023
100213,0.9248,2023
100217,0.8915,2023
100220,0.9009,2023
100223,0.8623,2023
100224,0.9116,2023
100226,0.8395,2023
100228,0.9116,2023
100230,0.9116,2023
100231,0.8251,2023
100232,0.8657,2023
100236,0.9009,2023
100238,0.8769,2023
100240,0.9175,2023
100242,0.8528,2023
100243,0.8769,2023
100244,0.9009,2023
100246,0.8915,2023
100248,0.8769,2023
100249,0.8678,2023
100252,0.8915,2023
100253,0.9109,2023
100254,0.8418,2023
100255,0.8678,2023
100256,0.8678,2023
100258,0.9109,2023
100259,0.8678,2023
100260,0.8915,2023
100264,0.8678,2023
100265,0.8769,2023
100266,0.8251,2023
100267,0.9248,2023
100268,0.9109,2023
100269,0.9109,2023
100275,0.9109,2023
100276,0.9116,2023
100277,0.9175,2023
100281,0.9116,2023
100284,0.9175,2023
100285,0.9116,2023
100286,0.9009,2023
100287,0.9109,2023
100288,0.9109,2023
100289,0.9109,2023
100290,0.8657,2023
100291,0.8764,2023
100292,0.8623,2023
100296,0.9175,2023
100299,0.9248,2023
100302,0.8803,2023
100307,0.8395,2023
100313,0.8251,2023
100314,0.9175,2023
100315,0.8764,2023
100316,0.8764,2023
100319,0.8678,2023
100320,0.8803,2023
100321,0.8395,2023
100329,0.8803,2023
100330,0.8308,2023
100350,0.8803,2023
10B029,0.9116,2023
10B167,0.9175,2023
110001,0.919,2023
110002,0.919,2023
110003,0.857,2023
110005,0.9363,2023
110006,0.919,2023
110007,0.8439,2023
110008,0.9363,2023
110010,0.9363,2023
110011,0.9363,2023
110015,0.9363,2023
110016,0.919,2023
110018,0.9363,2023
110023,0.919,2023
110024,0.8243,2023
110025,0.8395,2023
110027,0.796,2023
110028,0.8399,2023
110029,0.919,2023
110030,0.9363,2023
110031,0.9363,2023
110032,0.796,2023
110034,0.8399,2023
110035,0.9363,2023
110036,0.8243,2023
110038,0.8036,2023
110039,0.8399,2023
110040,0.919,2023
110041,0.796,2023
110042,0.9363,2023
110043,0.8243,2023
110044,0.8032,2023
110045,0.9363,2023
110046,0.9363,2023
110050,0.894,2023
110051,0.796,2023
110054,0.919,2023
110064,0.8248,2023
110069,0.8519,2023
110071,0.796,2023
110073,0.796,2023
110074,0.919,2023
110075,0.8243,2023
110076,0.9363,2023
110078,0.9363,2023
110079,0.9363,2023
110082,0.9363,2023
110083,0.9363,2023
110086,0.796,2023
110087,0.9363,2023
110089,0.796,2023
110091,0.9363,2023
110092,0.796,2023
110095,0.831,2023
110100,0.796,2023
110101,0.796,2023
110104,0.796,2023
110105,0.8258,2023
110107,0.919,2023
110109,0.796,2023
110111,0.8399,2023
110113,0.8399,2023
110115,0.9363,2023
110121,0.796,2023
110122,0.8258,2023
110124,0.796,2023
110125,0.8519,2023
110128,0.8243,2023
110129,0.8248,2023
110130,0.796,2023
110132,0.796,2023
110135,0.796,2023
110142,0.796,2023
110143,0.9363,2023
110146,0.796,2023
110150,0.8519,2023
110153,0.8519,2023
110161,0.9363,2023
110164,0.8845,2023
110165,0.9363,2023
110168,0.919,2023
110177,0.8399,2023
110184,0.9363,2023
110187,0.919,2023
110189,0.919,2023
110190,0.796,2023
110191,0.9363,2023
110192,0.9363,2023
110194,0.796,2023
110198,0.9363,2023
110200,0.8248,2023
110201,0.8845,2023
110209,0.796,2023
110215,0.9363,2023
110225,0.9363,2023
110226,0.9363,2023
110229,0.9363,2023
110230,0.9363,2023
110233,0.9363,2023
110234,0.796,2023
110236,0.8446,2023
110237,0.919,2023
110252,0.9363,2023
120001,1.3591,2023
120002,1.3591,2023
120004,1.325,2023
120005,1.1999,2023
120006,1.325,2023
120007,1.325,2023
120011,1.3591,2023
120014,1.1999,2023
120019,1.1999,2023
120022,1.325,2023
120026,1.325,2023
120028,1.1999,2023
130002,0.9516,2023
130003,0.8756,2023
130006,0.9516,2023
130007,1.0236,2023
130013,1.0236,2023
130014,0.9516,2023
130018,0.9082,2023
130025,0.8101,2023
130028,0.9082,2023
130049,1.0266,2023
130063,0.9516,2023
130065,0.8566,2023
130066,0.9679,2023
130071,0.9516,2023
130072,0.9516,2023
130073,0.8076,2023
130074,0.8566,2023
140001,0.8458,2023
140002,0.9339,2023
140007,1.038,2023
140008,1.038,2023
140010,1.038,2023
140011,0.8458,2023
140012,0.9513,2023
140013,0.8558,2023
140015,0.9339,2023
140018,1.038,2023
140019,0.8458,2023
140029,1.0338,2023
140030,1.0338,2023
140032,0.9339,2023
140033,1.0641,2023
140034,0.9339,2023
140040,0.8467,2023
140043,0.8458,2023
140046,0.9339,2023
140048,1.038,2023
140049,1.038,2023
140052,0.9339,2023
140053,0.8569,2023
140054,1.038,2023
140058,0.9339,2023
140059,0.8458,2023
140062,1.038,2023
140063,1.038,2023
140064,0.8558,2023
140065,1.0591,2023
140067,0.8834,2023
140068,1.038,2023
140077,0.9339,2023
140080,1.0591,2023
140082,1.038,2023
140083,1.038,2023
140084,1.0641,2023
140088,1.0591,2023
140089,0.8458,2023
140091,0.8976,2023
140093,0.9616,2023
140095,1.038,2023
140100,1.0641,2023
140101,1.038,2023
140103,1.038,2023
140110,1.0219,2023
140113,0.9319,2023
140114,1.038,2023
140115,1.038,2023
140116,1.038,2023
140117,1.038,2023
140118,1.038,2023
140119,1.0591,2023
140120,0.8558,2023
140122,1.038,2023
140124,1.038,2023
140125,0.9339,2023
140127,0.9225,2023
140130,1.0641,2023
140133,1.038,2023
140135,0.8805,2023
140137,0.9339,2023
140143,0.8458,2023
140145,0.9339,2023
140147,0.8458,2023
140148,0.8569,2023
140150,1.0591,2023
140155,1.0219,2023
140158,1.038,2023
140160,0.9385,2023
140161,1.0219,2023
140162,0.9225,2023
140164,0.8458,2023
140166,0.8976,2023
140167,0.8967,2023
140172,1.038,2023
140174,1.0338,2023
140176,1.038,2023
140177,1.038,2023
140179,1.0591,2023
140180,1.038,2023
140181,1.038,2023
140182,1.038,2023
140184,0.8458,2023
140185,0.9339,2023
140186,1.0219,2023
140187,0.9339,2023
140189,0.8458,2023
140191,1.038,2023
140197,1.038,2023
140200,1.038,2023
140202,1.0641,2023
140206,1.038,2023
140208,1.038,2023
140209,0.8834,2023
140210,0.8458,2023
140211,1.0338,2023
140213,1.038,2023
140217,1.0338,2023
140223,1.038,2023
140224,1.0591,2023
140228,1.0219,2023
140231,1.038,2023
140233,1.0044,2023
140234,0.8458,2023
140239,0.9632,2023
140240,1.038,2023
140242,1.038,2023
140250,1.038,2023
140251,1.038,2023
140252,1.038,2023
140258,1.0591,2023
140275,0.8458,2023
140276,1.0591,2023
140280,0.8678,2023
140281,1.0591,2023
140286,1.0262,2023
140288,1.038,2023
140289,0.9339,2023
140290,1.0591,2023
140291,1.0641,2023
140292,1.038,2023
140294,0.8458,2023
140300,1.038,2023
140304,1.038,2023
140307,0.9339,2023
14B010,1.0641,2023
150001,0.9722,2023
150002,1.0219,2023
150004,1.0219,2023
150005,0.9722,2023
150006,0.9343,2023
150007,0.9549,2023
150008,1.0219,2023
150009,0.8598,2023
150010,0.9549,2023
150011,0.9722,2023
150012,0.9869,2023
150015,0.9287,2023
150017,0.9458,2023
150018,1.0113,2023
150021,1.0113,2023
150022,0.9722,2023
150023,0.9722,2023
150024,0.9722,2023
150026,1.0113,2023
150030,0.9722,2023
150034,1.0219,2023
150035,0.9674,2023
150037,0.9722,2023
150042,0.8511,2023
150044,0.8598,2023
150045,0.8389,2023
150046,0.8642,2023
150047,0.9458,2023
150048,0.9299,2023
150051,0.9722,2023
150056,0.9722,2023
150057,0.9722,2023
150058,0.9869,2023
150059,0.9722,2023
150061,0.8389,2023
150064,0.8389,2023
150065,0.9822,2023
150069,0.9077,2023
150072,0.8389,2023
150074,0.9822,2023
150075,0.9283,2023
150076,1.0113,2023
150082,0.9156,2023
150084,0.9722,2023
150086,0.9077,2023
150088,0.9722,2023
150089,0.99,2023
150090,1.0219,2023
150091,0.9283,2023
150097,0.9722,2023
150100,0.9156,2023
150101,0.9458,2023
150102,0.9111,2023
150104,0.9722,2023
150109,0.9616,2023
150112,1.0152,2023
150113,0.9722,2023
150115,0.8862,2023
150125,1.0219,2023
150126,1.0219,2023
150128,0.9822,2023
150133,0.9283,2023
150146,1.0113,2023
150149,0.9156,2023
150150,0.9458,2023
150153,0.9722,2023
150157,0.9722,2023
150158,0.9722,2023
150160,0.9722,2023
150161,0.9722,2023
150162,0.9822,2023
150165,1.0219,2023
150166,1.0219,2023
150167,0.9458,2023
150168,0.9458,2023
150169,0.9722,2023
150172,0.8598,2023
150173,0.9616,2023
150175,0.9156,2023
150176,0.8598,2023
150177,0.9869,2023
150179,0.9722,2023
150180,0.9287,2023
150181,0.9722,2023
150182,0.9722,2023
150183,0.9377,2023
150184,0.9722,2023
150191,0.9343,2023
160001,0.8585,2023
160005,0.8135,2023
160008,0.8135,2023
160013,0.8135,2023
160016,0.8273,2023
160024,0.8585,2023
160028,0.9628,2023
160029,0.9248,2023
160030,0.8633,2023
160032,0.8585,2023
160033,0.8678,2023
160040,0.8257,2023
160045,0.8738,2023
160047,0.9628,2023
160057,0.8678,2023
160058,0.9248,2023
160064,0.8947,2023
160067,0.8257,2023
160069,1.0044,2023
160079,0.8738,2023
160080,0.8135,2023
160082,0.8633,2023
160083,0.8585,2023
160089,0.8135,2023
160101,0.8585,2023
160104,0.8159,2023
160110,0.8421,2023
160112,0.8135,2023
160117,0.8344,2023
160122,0.8135,2023
160124,0.8135,2023
160146,0.8458,2023
160147,0.8135,2023
160153,0.9628,2023
170006,0.8153,2023
170009,0.9031,2023
170012,0.8345,2023
170013,0.8458,2023
170014,0.9031,2023
170016,0.9031,2023
170017,0.8345,2023
170020,0.8345,2023
170023,0.8153,2023
170027,0.8153,2023
170039,0.8345,2023
170040,0.9061,2023
170049,0.9031,2023
170058,0.8153,2023
170068,0.8193,2023
170074,0.8562,2023
170075,0.8153,2023
170086,0.9031,2023
170103,0.8345,2023
170104,0.9031,2023
170105,0.8153,2023
170109,0.9031,2023
170110,0.8153,2023
170120,0.8153,2023
170122,0.8483,2023
170123,0.8345,2023
170133,0.9031,2023
170137,0.9031,2023
170142,0.8545,2023
170145,0.8153,2023
170146,0.9031,2023
170150,0.8153,2023
170166,0.8153,2023
170175,0.8345,2023
170176,0.9031,2023
170182,0.9031,2023
170183,0.8345,2023
170185,0.9031,2023
170186,0.8345,2023
170187,0.8153,2023
170188,0.9031,2023
170190,0.8562,2023
170191,0.8153,2023
170194,0.9031,2023
170196,0.8345,2023
170197,0.8345,2023
170198,0.8153,2023
170199,0.9031,2023
170200,0.8345,2023
170203,0.8153,2023
170204,0.8345,2023
180001,0.9077,2023
180002,0.8194,2023
180004,0.8194,2023
180005,0.8387,2023
180009,0.8387,2023
180010,0.8885,2023
180011,0.8194,2023
180012,0.8598,2023
180013,0.8492,2023
180016,0.8598,2023
180017,0.8492,2023
180018,0.8682,2023
180019,0.8194,2023
180020,0.8194,2023
180024,0.8194,2023
180025,0.8598,2023
180027,0.8194,2023
180029,0.8682,2023
180035,0.9077,2023
180036,0.8387,2023
180038,0.8862,2023
180040,0.8598,2023
180043,0.8194,2023
180044,0.8387,2023
180045,0.9077,2023
180046,0.9077,2023
180048,0.8682,2023
180049,0.8682,2023
180050,0.8194,2023
180051,0.8194,2023
180056,0.9156,2023
180064,0.8533,2023
180066,0.8194,2023
180067,0.8885,2023
180069,0.8387,2023
180070,0.8194,2023
180078,0.8387,2023
180079,0.8194,2023
180080,0.8194,2023
180087,0.8194,2023
180088,0.8598,2023
180092,0.8885,2023
180093,0.8862,2023
180095,0.8194,2023
180101,0.9077,2023
180102,0.8384,2023
180103,0.8885,2023
180104,0.8384,2023
180105,0.8194,2023
180106,0.8194,2023
180115,0.8194,2023
180116,0.8384,2023
180124,0.8515,2023
180127,0.9077,2023
180128,0.8194,2023
180130,0.8598,2023
180132,0.8682,2023
180138,0.8598,2023
180139,0.8194,2023
180141,0.8598,2023
180143,0.8885,2023
180149,0.8194,2023
180154,0.8194,2023
190002,0.8037,2023
190004,0.8206,2023
190005,0.8284,2023
190006,0.8037,2023
190007,0.7708,2023
190008,0.8073,2023
190011,0.7957,2023
190013,0.8219,2023
190014,0.8073,2023
190015,0.8382,2023
190017,0.8073,2023
190019,0.8589,2023
190020,0.8157,2023
190025,0.7804,2023
190026,0.8589,2023
190027,0.8485,2023
190034,0.7708,2023
190036,0.8284,2023
190039,0.8284,2023
190040,0.8284,2023
190041,0.8483,2023
190044,0.8037,2023
190045,0.8284,2023
190046,0.8284,2023
190050,0.7708,2023
190053,0.815,2023
190054,0.8037,2023
190060,0.8485,2023
190064,0.8157,2023
190065,0.8206,2023
190079,0.8284,2023
190081,0.7708,2023
190086,0.7903,2023
190088,0.8439,2023
190090,0.7708,2023
190098,0.8439,2023
190099,0.7708,2023
190102,0.8037,2023
190106,0.7708,2023
190111,0.8483,2023
190114,0.7708,2023
190116,0.7957,2023
190118,0.8439,2023
190125,0.7957,2023
190128,0.8157,2023
190133,0.7708,2023
190140,0.7708,2023
190144,0.8439,2023
190145,0.7708,2023
190146,0.8284,2023
190151,0.7708,2023
190160,0.7957,2023
190164,0.8406,2023
190167,0.8406,2023
190176,0.8284,2023
190177,0.8284,2023
190183,0.7811,2023
190184,0.8406,2023
190190,0.8406,2023
190201,0.8219,2023
190202,0.8157,2023
190204,0.8284,2023
190205,0.8037,2023
190208,0.7849,2023
190218,0.7708,2023
190236,0.8439,2023
190241,0.7811,2023
190242,0.8157,2023
190245,0.7957,2023
190246,0.7957,2023
190251,0.8157,2023
190255,0.8037,2023
190256,0.8284,2023
190259,0.8037,2023
190263,0.8037,2023
190266,0.8157,2023
190267,0.8284,2023
190268,0.8037,2023
190270,0.8284,2023
190274,0.8284,2023
190278,0.8439,2023
190297,0.7708,2023
190298,0.8589,2023
190300,0.8284,2023
190302,0.8284,2023
190303,0.8382,2023
190307,0.8219,2023
190308,0.8284,2023
190312,0.7939,2023
190313,0.8284,2023
190314,0.8382,2023
190315,0.8219,2023
190316,0.8157,2023
190317,0.8439,2023
190318,0.8037,2023
200001,0.9038,2023
200008,1.0278,2023
200009,1.0278,2023
200018,0.8682,2023
200019,1.0278,2023
200020,1.0278,2023
200021,1.0278,2023
200024,1.0278,2023
200031,0.8682,2023
200033,0.9319,2023
200034,0.9227,2023
200037,0.8682,2023
200039,0.9353,2023
200041,0.9319,2023
200050,0.9319,2023
200052,0.8682,2023
200063,0.8682,2023
210001,0.8485,2023
210002,0.9422,2023
210003,1.031,2023
210004,0.9962,2023
210005,0.9399,2023
210006,0.9422,2023
210008,0.9422,2023
210009,0.9422,2023
210011,0.9422,2023
210012,0.9422,2023
210013,0.9422,2023
210015,0.9422,2023
210016,0.9962,2023
210017,0.8485,2023
210018,0.9962,2023
210019,0.8874,2023
210022,0.9962,2023
210023,0.9498,2023
210024,0.9422,2023
210027,0.8797,2023
210028,0.9294,2023
210029,0.9422,2023
210030,0.9189,2023
210032,1.0426,2023
210033,0.9422,2023
210034,0.9422,2023
210035,1.031,2023
210037,0.8646,2023
210038,0.9422,2023
210039,1.031,2023
210040,0.9422,2023
210043,0.9498,2023
210044,0.9422,2023
210045,0.8874,2023
210048,0.9596,2023
210049,0.9422,2023
210051,1.031,2023
210055,1.031,2023
210056,0.9422,2023
210057,0.9962,2023
210058,0.9422,2023
210060,1.031,2023
210061,0.8874,2023
210062,1.031,2023
210063,0.9422,2023
210064,0.9422,2023
210065,0.9962,2023
210068,0.9422,2023
220001,1.2974,2023
220002,1.2974,2023
220008,1.2974,2023
220010,1.2974,2023
220011,1.2974,2023
220012,1.2974,2023
220015,1.2974,2023
220016,1.2974,2023
220017,1.2974,2023
220019,1.2974,2023
220020,1.2974,2023
220024,1.2974,2023
220029,1.2974,2023
220030,1.2974,2023
220031,1.2974,2023
220033,1.2974,2023
220035,1.2974,2023
220036,1.2974,2023
220046,1.2974,2023
220049,1.2974,2023
220052,1.2974,2023
220058,1.2974,2023
220060,1.2974,2023
220062,1.2974,2023
220063,1.2974,2023
220065,1.2974,2023
220066,1.2974,2023
220070,1.2974,2023
220071,1.2974,2023
220073,1.2974,2023
220074,1.2974,2023
220075,1.2974,2023
220077,1.2974,2023
220080,1.2974,2023
220083,1.2974,2023
220084,1.2974,2023
220086,1.2974,2023
220088,1.2974,2023
220090,1.2974,2023
220095,1.2974,2023
220098,1.2974,2023
220100,1.2974,2023
220101,1.2974,2023
220105,1.2974,2023
220108,1.2974,2023
220110,1.2974,2023
220111,1.2974,2023
220116,1.2974,2023
220119,1.2974,2023
220126,1.2974,2023
220135,1.2974,2023
220163,1.2974,2023
220171,1.2974,2023
220175,1.2974,2023
220176,1.2974,2023
220177,1.2974,2023
22B074,1.2974,2023
230002,0.9107,2023
230003,0.8988,2023
230005,0.9344,2023
230013,0.9107,2023
230015,0.8688,2023
230017,0.9158,2023
230019,0.9323,2023
230020,0.9344,2023
230021,0.9287,2023
230022,0.9158,2023
230024,0.9344,2023
230029,0.9323,2023
230030,0.9109,2023
230031,0.9107,2023
230035,0.8955,2023
230036,0.9075,2023
230037,0.9013,2023
230038,0.8988,2023
230041,0.9323,2023
230046,1.0293,2023
230047,0.9107,2023
230053,0.9344,2023
230054,0.9092,2023
230055,0.8339,2023
230058,0.8339,2023
230059,0.8988,2023
230066,0.8988,2023
230069,0.9686,2023
230070,0.9323,2023
230071,0.9107,2023
230072,0.8988,2023
230075,0.9308,2023
230077,0.9323,2023
230078,0.8339,2023
230080,0.9075,2023
230081,0.8339,2023
230085,0.9158,2023
230089,0.9046,2023
230092,0.9344,2023
230093,0.8424,2023
230095,0.8339,2023
230096,0.8688,2023
230097,0.8832,2023
230099,0.9344,2023
230100,0.8339,2023
230104,0.9344,2023
230105,0.9075,2023
230108,0.8339,2023
230110,0.8339,2023
230117,0.9158,2023
230121,0.9225,2023
230130,0.9323,2023
230132,1.0113,2023
230133,0.8339,2023
230141,1.0113,2023
230142,0.9046,2023
230144,1.0293,2023
230146,0.9344,2023
230151,0.9344,2023
230156,1.0293,2023
230165,0.9344,2023
230167,0.9225,2023
230174,0.8988,2023
230176,0.9046,2023
230180,0.8339,2023
230193,0.9323,2023
230195,0.9107,2023
230197,1.0113,2023
230207,0.9107,2023
230208,0.9109,2023
230216,0.9107,2023
230217,0.9308,2023
230222,0.9075,2023
230227,0.9107,2023
230230,0.9225,2023
230236,0.8988,2023
230239,0.8339,2023
230241,0.9107,2023
230244,0.9046,2023
230254,0.9323,2023
230259,1.0293,2023
230264,0.9107,2023
230269,0.9323,2023
230270,0.9046,2023
230273,0.9046,2023
230275,0.909,2023
230277,0.9344,2023
230279,0.9686,2023
230297,0.9107,2023
230301,0.9107,2023
230302,0.9323,2023
230303,0.8988,2023
240001,1.0578,2023
240002,1.0358,2023
240004,1.0578,2023
240006,1.0632,2023
240010,1.0632,2023
240014,1.0578,2023
240018,1.0358,2023
240019,0.994,2023
240020,1.0578,2023
240022,0.8988,2023
240030,0.8988,2023
240036,1.0358,2023
240038,1.0578,2023
240040,0.994,2023
240043,1.0283,2023
240044,0.8988,2023
240047,1.0358,2023
240050,1.0578,2023
240052,0.8988,2023
240053,1.0578,2023
240056,1.0578,2023
240057,1.0578,2023
240059,1.0578,2023
240063,1.0578,2023
240064,0.9076,2023
240066,1.0578,2023
240069,1.0358,2023
240071,1.0358,2023
240075,0.8988,2023
240076,1.0578,2023
240078,1.0578,2023
240080,1.0578,2023
240084,0.994,2023
240088,0.9642,2023
240093,1.0358,2023
240100,0.8988,2023
240101,0.8988,2023
240104,1.0578,2023
240106,1.0578,2023
240115,1.0578,2023
240141,1.0578,2023
240166,1.0426,2023
240187,0.9171,2023
240196,1.0578,2023
240206,1.4448,2023
240207,1.0578,2023
240210,1.0578,2023
240213,1.0578,2023
240214,1.0578,2023
250001,0.7905,2023
250002,0.7905,2023
250004,0.8201,2023
250006,0.8201,2023
250007,0.7913,2023
250009,0.7905,2023
250012,0.8329,2023
250017,0.7905,2023
250018,0.7905,2023
250019,0.8206,2023
250020,0.8226,2023
250025,0.7905,2023
250027,0.7905,2023
250031,0.8226,2023
250034,0.8201,2023
250036,0.7905,2023
250038,0.8314,2023
250040,0.7923,2023
250042,0.7905,2023
250043,0.7905,2023
250044,0.7905,2023
250048,0.8314,2023
250049,0.7905,2023
250050,0.7905,2023
250057,0.8008,2023
250058,0.7905,2023
250060,0.7905,2023
250061,0.8201,2023
250067,0.7905,2023
250069,0.7905,2023
250072,0.8314,2023
250077,0.7905,2023
250078,0.7905,2023
250081,0.7905,2023
250082,0.7905,2023
250084,0.7905,2023
250085,0.7905,2023
250093,0.8226,2023
250094,0.8226,2023
250095,0.7905,2023
250096,0.8314,2023
250097,0.7905,2023
250099,0.8226,2023
250100,0.7905,2023
250102,0.8314,2023
250104,0.7905,2023
250117,0.8206,2023
250123,0.7913,2023
250124,0.8314,2023
250126,0.8329,2023
250127,1.4448,2023
250128,0.7905,2023
250134,0.8314,2023
250136,0.8314,2023
250138,0.8314,2023
250141,0.8329,2023
250151,0.7905,2023
