PROVIDER_ID,DEACTIVATION_YEAR,STATE
1083860613,,IL
1528068483,,FL
1861545428,,CA
1184895419,,MD
1265402937,2023,
1447446117,,MI
1609062363,,TN
1740476969,,ID
1275729220,,MA
1508877325,,GA
1104837574,,WA
1760493365,,AL
1255343851,,FL
1578575304,2020,
1740292853,,OH
1154333540,,KS
1902819691,,NV
1780697318,,CA
1013920057,,FL
1982617254,,PA
1558386763,,TX
1629093646,,NC
1841215878,,MI
1912922816,,TN
1912932492,,VA
1265457519,2021,
1053336800,,TX
1700801115,,ME
1942226766,,CA
1043236052,,WA
1225054240,,AZ
1790701019,,MO
1871518761,,CA
1023034584,,CA
1487670048,,OH
1043236631,,NH
1093732802,,WA
1912924929,,FL
1144321126,,CA
1184724346,,KS
1396845459,,FL
1942301866,,MI
1588764831,,PA
1730345943,,FL
1801042635,,FL
1881840635,,GA
1235385097,,WI
1053567602,,NJ
1942209978,,MI
1730188756,,WA
1174523070,,OH
1538330923,,PA
1033629548,,NC
1275572943,,MO
1578620167,,CO
1144560749,,MO
1144416900,,NV
1932395100,,VA
1215123450,,TN
1528254596,,CA
1669483293,,AR
1194736496,,NY
1629089743,,NY
1689685729,2021,
1861404873,,NY
1285646356,,MI
1215949300,,TN
1154333805,,VA
1477566172,,MI
1306859806,,PA
1790798650,,CT
1225041056,,VA
1639194889,,CA
1780609768,,TX
1447285655,,MN
1356366447,,WA
1376568311,,FL
1134144231,,MT
1679508139,2022,
1427083997,,CO
1568497139,,TX
1184640419,,NY
1891710539,,WI
1942225446,,NC
1366467664,,WA
1003831538,,IN
1184640815,,OR
1245256478,,MO
1346266285,,CO
1780600957,,NY
1801813613,,LA
1295752129,,CA
1487671350,,TN
1194712265,2023,
1962502583,2021,
1093815318,,KS
1962503961,,OR
1033210133,,KY
1992244826,,IN
1508305392,,OH
1508305145,,GA
1962941419,,IL
1295981421,,FL
1679911382,,IN
1609022243,,MI
1144476680,,NJ
1629224985,,MD
1184871113,,CA
1326140179,,MI
1346769155,,AR
1770823809,,NC
1184937450,2023,
1740682194,,CA
1457547283,,TN
1578574224,,FL
1811908965,,OH
1841202728,,WA
1053323766,,TX
1285646737,,HI
1982617064,2022,
1730192212,2022,
1407869795,,NH
1578588794,,TX
1003831041,,CA
1194750646,,OH
1649205998,,MA
1275558595,,OH
1932124757,,CA
1891710257,2021,
1699790220,,MI
1326064254,,OH
1811914823,,OH
1023035045,,CO
1811097116,,FL
1972603256,2021,
1841391851,,NE
1306947395,,WI
1366543464,,IL
1750820460,,PA
1073052619,,FL
1801895800,2022,
1861559726,2021,
1629135389,,AZ
1396930392,,TX
1255527610,,WA
1285820712,2022,
1902817505,,MI
1992717946,,NY
1497767461,,CT
1700897451,2021,
1225049398,,SC
1205848272,,GA
1598777856,,MA
1518979897,,NY
1215940168,,CA
1447262910,2021,
1366453516,,CO
1437162005,,CA
1669485371,,TX
1558374116,,CA
1003831231,,OH
1588689525,,PA
1548295991,,CA
1174548077,,PA
1902821234,,WA
1114942596,,WA
1780609214,,KS
1124044813,,WI
1093731002,,HI
1902822646,,PA
1508883331,,CA
1831290873,,AZ
1013455153,,SC
1487754750,2022,
1679855795,,TX
1881103190,,TX
1972901759,,GA
1134527831,,IL
1306092275,,TX
1801043799,,CA
1174522296,,TX
1093714008,,OK
1952300816,,MA
1396802187,,VA
1134469224,,TN
1962742056,,KY
1497941249,,AR
1215123831,,FL
1457548208,,NC
1548271216,,CA
1376554071,,CO
1275544371,,WA
1841201829,,CO
1306857396,,CT
1396756565,,TX
1972515658,,WI
1538171145,,IA
1992717185,,IL
1275546855,,TN
1295748911,,NH
1669485686,,NY
1376556878,,FL
1376556068,,AZ
1902819964,,CA
1811900855,,IN
1083627624,,NC
1588699771,,IN
1982639159,,CA
1518982651,,MI
1477588028,,MN
1265467682,,MI
1881619849,,ID
1720013204,,ME
1336164466,,UT
1831114552,,NY
1093730590,,WI
1992720429,,PA
1093730327,,MD
1093730376,,IL
1427073253,,FL
1043236177,,NC
1700802576,,TX
1356367023,,WI
1316963051,,CA
1023034014,,TX
1053337956,,CA
1205852738,,WI
1780601112,,PA
1689691669,,CT
1528168093,2021,
1164523106,,KY
1164523296,,NV
1255870036,,WV
1659810281,,UT
1548361637,2021,
1659537868,,OH
1013163922,,MN
1992951412,,KY
1841299864,,TX
1639340599,,AR
1326105958,,CT
1528079431,,NJ
1275544959,,NV
1669483194,,IL
1962414904,,OK
1386655348,,NJ
1306857560,,PA
1477565091,,CA
1962414730,,ME
1437161072,2021,
1073525267,,MA
1689687410,,AZ
1043223845,,VA
1730192204,,AZ
1619980307,2021,
1518970367,2022,
1225063605,,NJ
1962427120,,NH
1538194089,,MA
1073538195,,NC
1689699753,,NJ
1205851235,,OK
1003831165,,FL
1831124163,2022,
1922033588,,AZ
1225053903,,CA
1093730541,,CA
1588689277,2021,
1619992302,,PA
1154347409,,KY
1194740969,,AZ
1063438885,,VA
1811912298,2022,
1548286750,,NY
1558387506,,AL
1649296559,,PA
1821015744,,MN
1508883463,,ND
1114020906,,MS
1003916388,,ME
1215037767,,MA
1396283479,,NY
1760920763,,CA
1518405588,,IL
1619123080,,DC
1629225610,,NC
1023017035,2021,
1023018900,,CO
1689673527,2022,
1689776403,,CA
1356443956,,AK
1700988300,,MI
1174033633,,MO
1689184145,,GA
1649629700,,ID
1275729345,,AZ
1972790871,,TX
1467463067,,VA
1205847688,,IL
1629089057,,FL
1598776700,,TN
1518114867,,FL
1386656320,,FL
1831100965,,CA
1790797751,,NC
1811908312,2022,
1154333169,,TX
1003828815,,HI
1295747038,,CA
1699787705,,FL
1205848595,,FL
1710912001,,PA
1629003918,,CT
1205847373,,ID
1568487536,,CA
1437174588,,WI
1962437582,,MS
1861427205,,SC
1255366597,2021,
1558396747,,CO
1083639165,,FL
1053336354,,AK
1679598551,,CA
1023033461,,NM
1841215159,,TX
1821013202,,FL
1750307807,,MI
1477579472,,CA
1093731283,,FL
1558387027,,CA
1205852613,,UT
1285650887,,MA
1144247966,,CT
1316047400,,GA
1912007022,,MA
1982704011,,CA
1922107903,2023,
1750537924,,MI
1174779052,,OR
1659528917,,MA
1225285190,,FL
1053830851,,CA
1801306485,,CA
1003326612,,MA
1376739854,,AR
1407867112,,WA
1205847613,,IL
1104837764,2021,
1699786996,,IA
1619988201,2021,
1164434049,,MT
1558373324,,SC
1801808431,,TX
1396757027,2022,
1740293885,,NY
1053323550,,NY
1134132095,,NY
1558374231,,VA
1609889203,,TX
1902819220,,TX
1851326193,,OR
1538194816,,NJ
1528083706,,TN
1649295643,,TN
1871518977,,CA
1699790642,,MN
1386657401,,MA
1548295900,,ME
1124043146,2022,
1598790735,2021,
1013942580,,IL
1306871876,,WA
1962427419,,CA
1689699001,,ND
1427073386,,MS
1609891563,,TN
1417972175,,IL
1932125291,,FL
1144245416,,NJ
1013932995,,NC
1720003023,,FL
1700801214,2021,
1174548580,,AK
1154347250,,CT
1366468670,,MO
1295751592,,MO
1629094230,,CA
1700803525,,LA
1821015728,,WA
1881611747,,MN
1881104016,,SC
1336658863,,NV
1568830347,,KY
1629580246,,MO
1811365372,,MI
1548774250,,AR
1225176209,,FL
1124190244,,NE
1063565075,,NM
1548314446,,CA
1134169584,,MO
1396784054,2021,
1558301218,,PA
1275574592,,WI
1962443242,,NC
1245271303,,CA
1851332753,,NY
1447861836,,MO
1487049631,,FL
1235524240,,IL
1841685823,,DC
1033505045,,IL
1609042134,,DC
1649788514,,KY
1730697319,,MA
1942367156,,NC
1831246503,,AZ
1194820282,,NH
1710082060,,HI
1306941828,,MO
1912417262,,LA
1649780909,,MA
1679083802,,AZ
1275043077,,NY
1427568369,,LA
1396258877,,MD
1982117487,,CA
1912411562,,TX
1679810584,,NC
1992745194,,NY
1821038605,,PA
1487694295,,IN
1619917218,,OK
1174564751,,WA
1154361897,,NJ
1821039496,,VA
1295776433,,NC
1245271337,,FL
1932140258,,MA
1639110943,,IN
1609817022,,KS
1962443713,,ME
1396355350,,OK
1124414727,,AZ
1487842555,,NJ
1205344124,,NC
1518475086,,WA
1174773816,,RI
1942450697,,CA
1598812174,,CA
1316094071,,OH
1780731828,,IA
1205931243,,IL
1700981883,,WV
1871698498,,NY
1891891289,,IL
1285144550,,OH
1972016277,,SD
1275046492,,CA
1336652478,,AZ
1063710937,,IN
1356381867,,IL
1700826633,,NC
1962442509,,IL
1851331516,,OH
1114968286,,RI
1235170192,,WV
1578504635,,FL
1942241906,,MD
1053352773,,MO
1033729959,,FL
1851786859,,OH
1659569820,,DE
1396252482,,AR
1700394590,,MA
1447768072,,MD
1033369061,,CO
1417107103,,NY
1992852057,,CT
1992852701,,OK
1922103134,,MO
1568567931,,FL
1508961673,,FL
1730284449,,WI
1356446181,,CA
1558466516,,SC
1740385426,,OR
1699871061,,ND
1831567767,,MA
1336652833,,TX
1124531868,,MA
1922151968,,NE
1750689410,,NC
1467492363,,MI
1881634640,,CA
1275573883,,VA
1952341679,,WA
1033159645,,CT
1821039397,,FL
1760423958,,WA
1194107086,,NY
1154362275,,AL
1134160120,,AK
1003857483,,MD
1497796445,,NY
1568403350,,NH
1851332688,,WI
1659312494,,AL
1164464608,,PA
1619050713,,NC
1396933453,,FL
1013167956,,MN
1093872343,,DC
1871640060,,CA
1851448070,,CA
1679620611,,MA
1588904858,,LA
1821193194,,PA
1154426021,,IL
1326143959,,AR
1932205325,,MA
1275962581,2021,
1336652791,,TX
1104330737,,TX
1841704426,,NC
1730634288,,IN
1144274960,,NC
1568975654,,MD
1811962400,,OR
1922151935,,NJ
1154361079,,NJ
1376583294,,FL
1669412433,,IL
1164462826,,AL
1245270982,,PA
1588604110,,WA
1144261223,,MO
1124069471,,NM
1568403855,,AL
1992747661,,TN
1417998246,,NY
1477595171,,MO
1013266774,,OH
1467847533,,FL
1518916717,,OH
1588852701,,FL
1811404973,,MO
1245748920,,IL
1023526423,,OR
1861900409,,NV
1366950941,,GA
1992800049,,CA
1386749232,,MA
1821193822,,IL
1053824359,,OK
1427561570,,PA
1316083090,2023,
1710431432,,MO
1184778094,,CA
1619917929,,NJ
1336180934,,MD
1487694154,,WA
1245270917,,HI
1902847262,,PA
1265473268,,AL
1417998436,,NY
1225079254,,NC
1740221126,,IL
1740221563,,PA
1750322426,,MO
1144262809,,NY
1871534529,,VT
1649788613,,IN
1962910760,,AZ
1750899191,,MD
1821506155,,VT
1790293033,,KS
1548327984,,ME
1013074889,2021,
1144377987,,TX
1053468074,,MN
1447307038,,NJ
1952406183,,FL
1487759643,,PA
1962507434,,NC
1083719785,,TN
1336244193,,MA
1295031169,,AL
1194235184,,TN
1417554361,,TN
1174036735,,RI
1033622493,,TX
1891208773,,AL
1184138745,,VA
1881995439,2021,
1306144936,,TX
1972805943,,ID
1508806373,,ME
1073553814,,VA
1710927322,,SC
1164463758,,MI
1619918729,,TN
1053351981,2020,
1740221183,,MD
1497796650,,OH
1548201577,,NY
1659312932,,MI
1083655864,,NH
1114968948,,PA
1649212341,,FL
1538770409,,MS
1033504154,,NY
1912393901,,TX
1083000954,,IL
1235647967,,TN
1194975037,,OR
1649337841,,IN
1366547408,,HI
1164527354,,TX
1558466201,,VA
1942305818,,MI
1558871541,,PA
1164932323,,PA
1720591712,,NJ
1083127906,,CA
1770096513,,MO
1720325608,,WV
1831164599,,KY
1275971905,,CT
1063452837,,ME
1336180652,,WI
1245271253,,CA
1356382709,,WI
1265473433,,MD
1427099837,,VA
1780625400,,WA
1376585059,,MN
1194767509,,WA
1609258946,,VA
1730439472,,PA
1184132532,,TX
1306903000,2021,
1114074044,,CO
1720183213,,WA
1568567097,2021,
1285730853,,CA
1952406613,,CA
1902901978,,MA
1376648337,,FL
1396840120,,KY
1093810012,,PA
1578668307,,NY
1952406688,,CT
1528163102,,GA
1215304852,,NC
1306813761,,WI
1366419723,,MN
1952945255,,AK
1255975264,,TX
1679117659,,AR
1154965036,,AR
1346884509,,TX
1952945123,,FL
1306480082,,TX
1659916203,,IN
1619512134,,AZ
1477198935,,TX
1144865775,,MD
1952946238,,FL
1700421989,,VA
1386150902,,WV
1417464926,,MO
1770614265,,MI
1790816601,,VA
1588797070,,FL
1881728715,2021,
1114256955,,CA
1962731778,,NV
1265917421,,OR
1336614551,,OK
1386119402,,FL
1396918546,,AL
1306351689,,CA
1518472588,,NC
1619484573,,NH
1386150431,,CA
1043341084,,FL
1063543957,,VA
1245363415,,NY
1568596773,,NJ
1982189056,,CT
1619521606,,KY
1700351855,,GA
1275706111,,TN
1669987350,,NJ
1003323593,,NY
1306977301,,MD
1619008042,,NY
1831221498,,MI
1023140084,,CA
1487787966,,HI
1740313808,,ID
1316070584,2022,
1922132331,,FL
1649304114,,AR
1184758716,,FL
1184758872,,FL
1013041466,,CA
1659600344,,TN
1710216395,,CA
1922582048,,SC
1093290777,,IN
1245715812,,NJ
1952578627,,NJ
1205177458,,FL
1750554994,,TX
1730352576,,NJ
1447424122,,TX
1891969572,,CA
1104090679,,MA
1336655240,,CT
1902312507,,WI
1336655513,,AR
1275049363,,IN
1902313935,,AZ
1073020517,,SC
1508997180,,PA
1184756280,,AR
1558493718,,LA
1659403152,,NM
1649755018,,TX
1487139770,,MT
1275018442,,MI
1609411735,,TX
1043855745,,OH
1063058519,,CA
1629241955,,CA
1124291240,,TN
1164695409,,CA
1578077939,2021,
1609382530,,NJ
1336655653,,AZ
1104333863,,FL
1942717319,,PA
1962534792,,CA
1891828711,,MI
1124151683,,DC
1205960218,,TN
1215061577,,CA
1992280077,,AR
1003460197,,NY
1750866000,,IL
1538169248,2023,
1518502657,,TN
1689210221,,CA
1760655013,,MD
1114432309,,TX
1093221574,,GA
1811404775,,MS
1013049758,,NJ
1922132091,,ME
1942334891,,KS
1861526444,,GA
1477677524,,MO
1205311875,,CA
1326513441,,CA
1619141124,,IN
1932615721,,TX
1124534466,,MA
1023524196,,IN
1518474402,,MI
1588171094,,NC
1659401602,,TX
1871624999,,CT
1326179771,,WI
1629100912,,WA
1417080953,,UT
1346374766,,MD
1336273135,,NY
1326377029,,CA
1124503743,,NV
1649755190,,NY
1528231768,,CA
1588838353,,AZ
1093221715,,AL
1013424035,,IN
1700917077,,VT
1295867984,,AL
1629100813,,DE
1386776425,,MD
1427180447,,IL
1508980558,,FL
1073589099,,PA
1275543704,,NY
1336236033,,MD
1700296332,,TX
1770887978,,FL
1215173042,2023,
1285258863,,MA
1003895855,2023,
1023632601,,PA
1548884943,,CA
1154945368,,OH
1770108060,,GA
1962464172,,MI
1033166830,,WV
1467409045,,MA
1689621146,,PA
1033734926,,CA
1154947844,,WA
1881656163,,FL
1194772509,,IL
1629025903,,FL
1043267941,,TX
1073560751,,IL
1811944572,,OH
1265489595,,MA
1255393450,,WA
1588611396,,MA
1548217391,,VA
1679520209,,OK
1275580805,,SC
1134176860,,MA
1952358681,,MA
1164479606,,NY
1831146117,,AZ
1265954564,2021,
1184240095,,TN
1841247442,,NC
1447207014,,NJ
1477885259,,CO
1225085558,,NJ
1053368860,,AZ
1265489983,,PA
1962459404,,NC
1942722178,,LA
1659893758,2021,
1932725801,,IL
1689902744,,NY
1609823202,,CO
1154378792,,IL
1811944507,,MA
1598712218,,IL
1982126397,,CA
1235688300,,CO
1578013504,,NM
1225589138,,WA
1306877287,,CO
1851322630,,OH
1861423766,,MS
1225060833,,SC
1124153408,,CA
1679979934,2021,
1366481657,,NY
1700110947,,WI
1750485900,,LA
1053415117,,TX
1821192154,,NC
1013011014,,NE
1730283474,,NY
1134224538,,WV
1740291137,2023,
1497970768,,TX
1346799699,,IN
1841749389,,TX
1376093914,,CA
1720538275,,GA
1295285575,,TX
1760932784,,KY
1285185009,,TN
1639471154,,NC
1356372379,,KS
1871525634,,AZ
1033140934,,CA
1235160334,,PA
1295766459,,AL
1043345143,,NJ
1184759276,,FL
1427152651,,CA
1427152636,,SD
1942304944,,NE
1801990064,,MD
1366546947,,WV
1962506527,,MI
1073618328,,NM
1790880235,,OH
1568567857,,FL
1992209167,,IA
1558584466,,CA
1780807628,,IA
1972052249,,KY
1114477114,,MA
1306979505,,OH
1518269026,,PA
1669775771,,MO
1417250028,,MI
1124059142,,NY
1659303469,,SC
1104857846,2021,
1922039023,,KY
1346272044,,KY
1578698940,,CT
1669507984,,UT
1952405045,,MA
1760586200,,AL
1578667069,,CA
1750485801,,CT
1770687220,,VT
1417070905,2022,
1518180801,,CA
1306060835,,CA
1265981476,,FL
1013466523,,KY
1891245718,,CA
1265982961,,KY
1942750633,,MD
1720538143,,NY
1285185231,,WA
1790088987,,KY
1528516846,,CA
1851426282,,CA
1770687071,,NJ
1447354147,,WV
1457456725,,ME
1063517365,,CA
1710082045,,FL
1518062827,,MA
1518080803,,MS
1548483670,,OH
1518340728,,WI
1790909943,,AR
1871717017,,NC
1245454487,,AK
1487104899,,CA
1558811711,,TX
1841740941,,OH
1336441153,,CA
1790088227,,VA
1366745200,,PA
1831492610,,AZ
1811929441,,MA
1013948926,,TN
1407888217,,CA
1447282108,,KY
1356445670,,MD
1255435350,,MI
1881798874,,ME
1265536569,,AL
1730283417,,GA
1508089707,,CA
1275757734,,AZ
1710436811,,AL
1134678022,,NY
1598216517,,WA
1316240658,,MA
1275836371,,TN
1750312575,,DC
1801828462,,CA
1518999374,,CA
1609806363,,VA
1396776423,,NY
1710012125,,TN
1508864018,,IL
1326142597,,NJ
1518061688,,NC
1962506980,2021,
1629173851,,KS
1134224579,,NJ
1013012459,,WA
1558466862,,CA
1821212671,,WA
1487878112,2022,
1275758526,,NY
1043435340,,IL
1003365321,,NC
1235688458,,FL
1013467950,,CA
1902109796,,CA
1508169210,,IN
1891820825,,NH
1831293521,,OH
1043315385,,MO
1396840591,,FL
1346345816,,MD
1578667127,,CA
1629173745,,CA
1417051921,,OK
1679182273,,IL
1407466824,,NC
1023350113,,FL
1598988735,,HI
1538382627,,IN
1245453836,,MO
1154545309,,AR
1427507466,,MO
1982153995,,IL
1043760879,,VA
1952627937,,CA
1700336112,,AZ
1710437173,,AZ
1003949843,,NC
1437452893,,MO
1437452422,,CA
1649573411,,NE
1891727541,,OH
1235160409,,CA
1063547602,,PA
1629172929,,WA
1275637449,,MI
1265536254,,TX
1780788224,,VA
1982708467,,NY
1265537583,,WA
1730302233,,PA
1972727980,,OH
1538383799,,AR
1568686244,,CA
1679797302,,PA
1952526816,,NJ
1942566567,,FL
1265799977,,MS
1245598606,,MI
1043508542,,TX
1366739633,,NY
1124325121,,AL
1104123108,,MD
1851874853,,CO
1346724812,,GA
1821101569,,GA
1194838730,,PA
1467565796,,WV
1225253933,,CA
1578829859,,NJ
1487181624,,FL
1417234410,,CA
1376810515,,PA
1487942033,,IL
1598053894,,CA
1467407726,2023,
1598710014,,IL
1811176506,2023,
1326345570,,OR
1801379599,,TN
1700369436,,FL
1790274074,,SD
1285124727,,IN
1023234457,,FL
1053677625,,AZ
1023374527,,CA
1457617003,2022,
1942567136,,CA
1336406149,,AK
1134487580,,AL
1427315126,,FL
1811194814,,CA
1528345642,,IL
1104114495,,MO
1609390301,,OH
1487179826,,IN
1992288567,,AZ
1457834590,,TN
1578047791,,MI
1285123919,,GA
1548373210,,GA
1154434777,,CA
1447363742,,DE
1821101122,,MA
1659484202,,NY
1487767042,,WI
1558474023,,CA
1861505331,,KS
1619904778,,TX
1538384383,,PA
1639435142,,AR
1548527799,,IN
1902163983,,AZ
1043577067,,NY
1205193026,,KY
1689931180,,TX
1497952584,,PR
1912295783,,IN
1447548961,,NY
1154493229,,CA
1528384237,,MN
1205310034,,TN
1982193454,,MN
1053801381,,FL
1508979436,,MI
1629181425,,MS
1598980591,,NJ
1578184693,,AK
1659637304,,WA
1891051306,,NJ
1184981086,,TX
1386901130,,VA
1578760658,,PA
1124225123,,MO
1164629028,,WA
1720286347,,TX
1770655730,,NY
1053609057,,SD
1245528868,,MD
1689962151,,IL
1689962839,,TN
1255856886,,NC
1255815247,,CT
1477042406,,ME
1437649779,,CA
1487144432,,WI
1437262003,,AR
1528171808,,TX
1679686224,,NJ
1487084604,,SC
1114283595,,CT
1568729796,,FL
1073870390,,MD
1851659205,,OH
1891992236,,NJ
1649241241,,NY
1477625747,,CA
1437447448,,ME
1417245382,,NC
1619265584,,NY
1508154956,,FL
1649753005,,MA
1255815882,,MI
1225512635,,AR
1265916134,,NY
1053800243,,KS
1053800516,,IL
1922439009,,NY
1477984326,,WI
1225469026,,TX
1760748180,,TX
1407113582,,FL
1740487289,,DC
1194922286,,FL
1285832980,,VA
1194796797,,MD
1609152842,,IL
1275810335,,OR
1245528132,,KS
1295219087,,AL
1659860492,,FL
1194215186,,MI
1619080405,,CA
1871606756,2022,
1063843811,,FL
1801259098,,NJ
1851516934,,CA
1619192671,,WI
1326304296,2021,
1639436496,,PA
1992082192,,SC
1497270896,,NY
1962927186,,FL
1487179602,,MO
1811470982,,TX
1548750045,,IA
1972616639,,MN
1992818587,,NC
1629409685,,WI
1669916151,,MS
1750826269,,MD
1659558930,,IL
1366967408,,NC
1356867287,,PA
1962920710,,TX
1649637281,,TN
1578710125,,CA
1003037961,,VA
1083835599,,NJ
1679793624,,NY
1447471255,,OK
1457573578,,MD
1932321742,,MS
1437694668,,CO
1801331046,,PA
1790962090,,PA
1154508323,,GA
1114442167,,NY
1063938413,,IL
1053837187,,CA
1629595590,,GA
1619494259,,IL
1750808093,,TN
1366960296,,NJ
1073031902,,SC
1871012856,,CA
1477078103,,RI
1558606756,,HI
1568705820,,NC
1689017477,,LA
1699133025,,AL
1972961316,,UT
1033578620,,AZ
1003063959,,KY
1568619997,,VA
1811145378,,MT
1205351228,,VA
1124249164,,AK
1013452499,,OK
1639436264,,FL
1699212100,,TX
1477524841,2023,
1477071504,,AR
1023536174,,TX
1669815718,,TN
1841657665,,TN
1518325497,,MD
1184872145,,DE
1689822447,2021,
1154542652,,MA
1083892020,,OR
1073038899,,IN
1699291724,,TN
1578081659,,PA
1467626945,,CA
1245404961,,FL
1437492733,,CA
1528401759,,VT
1578737987,,NJ
1124485503,,NC
1225495021,,IN
1487170718,,IA
1972960250,,TX
1033577499,,FL
1659739746,,MI
1225496078,,MA
1689822553,,NY
1689895583,,MI
1699210757,,OK
1538604657,,KY
1720266760,,CA
1114443595,,IN
1508014721,,VA
1295983872,,VT
1689895641,,CA
1093936692,,IL
1871038885,2021,
1457877151,,TX
1154847739,,KY
1861919318,,NH
1093233017,,TX
1194243337,,IL
1649613555,,NH
1659714582,,NY
1871950733,,MA
1932567997,,AR
1902264732,,TX
1093173833,,CO
1003064445,,TX
1144478231,,IL
1902054463,,IA
1144765173,,KS
1376764902,,LA
1639390081,,GA
1942422902,,NY
1629593751,,AZ
1588181259,,MA
1366969792,,TN
1346767696,,PA
1073031209,,NY
1336482785,,OH
1598870875,2021,
1831556604,,KS
1538526256,,SC
1821456260,,NC
1154780757,,CO
1205084555,,TX
1295270213,,TX
1174743132,,NC
1073733051,,IN
1629299375,,SC
1710403381,,FL
1194241349,,MO
1558887612,,PR
1700303146,,FL
1528585635,,IL
1932627585,,AL
1457794216,,NC
1861720625,,RI
1063870913,,MA
1801254487,,VA
1508014598,,DE
1417104647,,AR
1790906295,,TN
1831310416,,GA
1649491432,,KY
1194947218,,PA
1679963300,,OK
1104217306,,FL
1013308097,,FL
1891172847,,OK
1538260666,,MD
1205921061,,OH
1588750905,,HI
1568494011,,ME
1851323141,,NJ
1720010234,,CA
1275565418,,WI
1811929219,,IL
1558392381,,WV
1659304590,,CA
1962435669,,IL
1841223450,,HI
1295768752,,ME
1942233101,,WI
1720236102,,TX
1851324941,,AK
1568496529,,HI
1902830987,,CA
1609800127,,TX
1598799496,,WI
1841225927,,NV
1881953362,,CA
1942569074,,OH
1952664245,,NC
1902169626,,TX
1013270586,,CA
1891954699,,MO
1790944395,,WI
1053571273,,NY
1487965646,,TX
1457862195,,NH
1164933669,,CT
1063923589,,NY
1538559265,,FL
1538559026,,AR
1548650278,,MN
1225429889,,FL
1508952904,,VA
1255363065,2021,
1710919139,,PA
1063444214,,UT
1679505101,,MA
1780616268,,NY
1992737118,,MS
1700819620,,FL
1518999622,,CT
1336172147,,TX
1417980038,,CO
1720011935,,CA
1467547364,,CA
1871526012,,WI
1639103344,,CA
1396779781,,MA
1942234612,,CA
1578597423,,TX
1932131919,,NH
1215961693,,NY
1962436527,,VT
1366476673,,CA
1184658296,,NY
1881628931,,IL
1003175217,,AZ
1588923569,,TX
1487913349,,AL
1730442955,,GA
1689938656,,OR
1518221670,,MA
1780843763,,SC
1366953184,,OK
1306357124,,OH
1073903720,,UT
1093105520,,CO
1245620798,,KY
1417334285,,GA
1164454401,2020,
1851324305,,FL
1548293095,,MD
1447284021,,LA
1972537579,,KS
1033143631,,IN
1316972458,,TX
1821023904,,IL
1194759613,2021,
1487689204,,MT
1689932352,,OK
1568726222,,NV
1891059408,,TN
1326302795,,MN
1518221704,,GA
1861651754,,TX
1982863767,,MA
1184884694,,TX
1679084867,,CO
1851523203,,IA
1588054035,,WA
1558752071,,GA
1831580869,,OK
1518344472,,PA
1184719957,,IA
1457446171,,GA
1013949148,,VA
1003848284,,OH
1912939158,,WI
1659304418,,OH
1699708552,,IL
1659304343,,CO
1225061682,,WA
1851325864,,FL
1619900677,,KY
1578596557,,CA
1548294952,,MN
1912931270,,MD
1598799959,,OH
1518992445,,WI
1427083476,,CA
1649205592,,NC
1194084046,,MA
1013388040,,GA
1134482623,,NC
1629331871,,IL
1144584152,,CT
1427312883,,AE
1265796544,,CA
1447514773,,WI
1063776102,,TX
1881852200,,MO
1952560179,,WA
1295994242,,PA
1225297880,,NY
1194046565,,CO
1609187830,,CA
1396254314,2022,
1174042790,,CT
1164940433,,CA
1659762102,,FL
1366833709,,AR
1730570912,,IL
1104217454,,SC
1225069115,,AZ
1275565863,,VT
1669404265,,KY
1548293418,,FL
1588696884,,PA
1700818283,,MO
1487686689,,ND
1841223674,,VA
1962434084,,LA
1972535805,,TX
1972536530,,FL
1013940188,,MI
1578597571,,IL
1912931676,,IA
1124051198,,IL
1861426488,2021,
1639103252,,UT
1184658528,,CT
1881628196,,WI
1578597605,,CA
1780618892,,AZ
1649205535,,CO
1518992528,,IN
1962437020,,MA
1710912449,,CT
1235498338,,SC
1841554227,,MS
1871857995,,WA
1578827994,2021,
1316106081,,GA
1649439126,,CA
1619137742,,MA
1720309354,,CA
1477064277,,UT
1578074324,,IA
1831600055,,MI
1902225931,,MD
1437540770,,NJ
1780075879,,NY
1497146492,,PA
1104203983,,PA
1558748343,,GA
1114012226,,KS
1568557577,,TX
1922193812,,VA
1760414460,,IL
1659303360,,AZ
1649202359,,WA
1396777587,,TX
1801828017,,TX
1306878335,,NC
1760415699,,GA
1679505937,2021,
1124050117,,WA
1841222775,,MI
1760414692,,NY
1720010622,,IL
1447283189,,WA
1548292667,,IL
1356374433,,LA
1366476152,,CA
1215961214,,IL
1891729554,,MA
1538428669,,WV
1225391006,,NY
1801159041,,TX
1528322674,,WI
1497018923,2022,
1053570960,,MI
1487975124,,MA
1215448261,,VA
1710498746,,MS
1689186116,,SC
1588054233,,NC
1548355662,,PA
1750415691,,KY
1578595187,,MS
1497787659,,IN
1932131042,,FL
1598797789,,LA
1043242431,,NY
1194758045,,ME
1992738728,,IL
1679505879,,NJ
1851323794,,CA
1932131182,,UT
1598798951,,WA
1710910005,,MA
1881627198,,IL
1467486407,,CA
1174557607,,OH
1457384141,2023,
1538193206,,VA
1891720926,,MO
1992730832,,VA
1821023896,,KS
1811922685,,CA
1376802819,,TX
1669735833,,PA
1629332671,,CA
1689938508,,MI
1114281060,,AR
1912261652,,CO
1558520866,,WI
1033473285,,TN
1700045580,,TX
1760642920,,NM
1386965689,,TX
1154832046,,PA
1689185407,,TX
1598276388,,IL
1386163608,,TN
